id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979296,0,0
2,F,0,9.441577174142829,11.239824497009185,106.12167041233327,0,0
3,EW,0,9.441577174142829,3.0,28.32473152242849,0,2
4,EW,0,11.239824497009185,3.0,33.71947349102755,0,1
5,EW,0,9.441577174142829,3.0,28.32473152242849,0,3
6,EW,0,11.239824497009185,3.0,33.71947349102755,1,2
7,F,1,8.741434784247165,12.05879255342994,105.41114868257314,0,0
8,R,2,8.741434784247165,7.360533760186571,64.34162584192048,0,0
9,R,2,12.05879255342994,5.33566072696221,64.34162584192048,0,0
10,R,2,8.741434784247165,7.360533760186571,64.34162584192048,0,0
11,R,2,12.05879255342994,5.33566072696221,64.34162584192048,0,0
12,EW,1,8.741434784247165,3.0,26.22430435274149,1,2
13,EW,1,12.05879255342994,3.0,36.176377660289816,0,1
14,EW,1,8.741434784247165,3.0,26.22430435274149,0,3
15,EW,1,12.05879255342994,3.0,36.176377660289816,0,1
16,IWB,0,3.62617940792945,3.0,10.87853822378835,0,0
17,IWB,0,3.930743287845327,3.0,11.79222986353598,0,0
18,IWB,0,1.2789622851162967,3.0,3.83688685534889,2,0
19,IWB,0,3.533358975233976,3.0,10.600076925701927,1,0
20,IW,0,2.028435335318433,3.0,6.085306005955298,0,0
21,IW,0,5.841968384201087,3.0,17.52590515260326,1,0
22,IW,0,1.3279643944415014,3.0,3.983893183324504,1,0
23,IW,0,2.685892273209762,3.0,8.057676819629286,0,0
24,IW,0,3.6133551010288127,3.0,10.84006530308644,0,0
25,IW,0,5.841968384201087,3.0,17.52590515260326,1,0
26,IW,0,3.6133551010288127,3.0,10.84006530308644,1,0
27,IW,0,1.2789622851162967,3.0,3.83688685534889,2,0
28,IWB,1,4.058636130481182,3.0,12.175908391443546,0,0
29,IWB,1,3.634705728392279,3.0,10.904117185176837,3,0
30,IWB,1,2.890667192909448,3.0,8.672001578728345,0,0
31,IWB,1,2.9048764784203613,3.0,8.714629435261084,0,0
32,IW,1,2.9246126874789744,3.0,8.773838062436923,2,0
33,IW,1,4.379573738716699,3.0,13.138721216150095,0,0
34,IW,1,4.298903966010658,3.0,12.896711898031974,0,0
35,IW,1,4.694380967829797,3.0,14.083142903489392,0,0
36,IW,1,3.3389830090950188,3.0,10.016949027285056,1,0
37,IW,1,2.417122884477168,3.0,7.251368653431504,0,0
38,Finish,2,0.0,0.0,0.0,0,0
