id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.515269496903848,0,0
2,F,0,9.066642802035762,11.855070577370029,107.48569031793792,0,0
3,EW,0,9.066642802035762,3.0,27.199928406107286,0,3
4,EW,0,11.855070577370029,3.0,35.56521173211008,0,0
5,EW,0,9.066642802035762,3.0,27.199928406107286,1,5
6,EW,0,11.855070577370029,3.0,35.56521173211008,0,0
7,F,1,10.307366248648036,10.454983058895571,107.76333951144724,0,0
8,R,2,10.307366248648036,6.381588822115615,65.77737323782408,0,0
9,R,2,10.454983058895571,6.29148539670351,65.77737323782408,0,0
10,R,2,10.307366248648036,6.381588822115615,65.77737323782408,0,0
11,R,2,10.454983058895571,6.29148539670351,65.77737323782408,0,0
12,EW,1,10.307366248648036,3.0,30.922098745944112,0,1
13,EW,1,10.454983058895571,3.0,31.364949176686714,0,1
14,EW,1,10.307366248648036,3.0,30.922098745944112,1,4
15,EW,1,10.454983058895571,3.0,31.364949176686714,0,1
16,IWB,0,3.2843285063496475,3.0,9.852985519048945,0,0
17,IWB,0,6.343071035700555,3.0,19.029213107101665,0,0
18,IWB,0,3.2843285063496475,3.0,9.852985519048945,0,0
19,IW,0,2.71660523956183,3.0,8.14981571868549,1,0
20,IW,0,2.238094216865705,3.0,6.714282650597116,2,0
21,IW,0,2.3738063405350114,3.0,7.121419021605034,0,0
22,IW,0,2.3175540096095086,3.0,6.9526620288285255,0,0
23,IW,0,6.343071035700555,3.0,19.029213107101665,2,0
24,IW,0,4.309398487637577,3.0,12.928195462912733,1,0
25,IW,0,1.3610264320451666,3.0,4.0830792961355,1,0
26,IW,0,1.3610264320451666,3.0,4.0830792961355,1,0
27,IW,0,3.785554975689922,3.0,11.356664927069763,0,0
28,IWB,1,3.548699863181568,3.0,10.646099589544702,1,0
29,IWB,1,4.63396306539648,3.0,13.90188919618944,0,0
30,IWB,1,2.6635416560037046,3.0,7.990624968011113,2,0
31,IW,1,3.907141243047063,3.0,11.72142372914119,0,0
32,IW,1,3.0721440979588386,3.0,9.216432293876515,0,0
33,IW,1,2.285386240611514,3.0,6.856158721834543,0,0
34,IW,1,3.717275444010043,3.0,11.15182633203013,0,0
35,IW,1,4.63396306539648,3.0,13.90188919618944,1,0
36,IW,1,3.613617892981635,3.0,10.840853678944905,1,0
37,IW,1,3.717275444010043,3.0,11.15182633203013,1,0
38,Finish,2,0.0,0.0,0.0,0,0
