id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.545631709125626,0,0
2,F,0,9.151729886932666,12.256047934425462,112.16404017716089,0,0
3,EW,0,9.151729886932666,3.0,27.455189660798,0,3
4,EW,0,12.256047934425462,3.0,36.76814380327639,0,0
5,EW,0,9.151729886932666,3.0,27.455189660798,0,4
6,EW,0,12.256047934425462,3.0,36.76814380327639,1,0
7,F,1,8.854340911071445,12.17763431062764,107.82492567665764,0,0
8,R,2,8.854340911071445,7.433073258821928,65.81496465057813,0,0
9,R,2,12.17763431062764,5.404577192233489,65.81496465057813,0,0
10,R,2,8.854340911071445,7.433073258821928,65.81496465057813,0,0
11,R,2,12.17763431062764,5.404577192233489,65.81496465057813,0,0
12,EW,1,8.854340911071445,3.0,26.56302273321433,0,3
13,EW,1,12.17763431062764,3.0,36.53290293188292,1,4
14,EW,1,8.854340911071445,3.0,26.56302273321433,0,0
15,EW,1,12.17763431062764,3.0,36.53290293188292,0,0
16,IWB,0,3.898378237873304,3.0,11.695134713619913,1,0
17,IWB,0,7.604704002113253,3.0,22.81411200633976,0,0
18,IWB,0,2.9006432054007907,3.0,8.701929616202372,3,0
19,IW,0,1.658607667900401,3.0,4.975823003701203,0,0
20,IW,0,2.043817922845077,3.0,6.131453768535232,0,0
21,IW,0,5.397123432312222,3.0,16.191370296936668,2,0
22,IW,0,4.362529636747077,3.0,13.08758891024123,0,0
23,IW,0,4.362529636747077,3.0,13.08758891024123,0,0
24,IW,0,3.461326257432036,3.0,10.383978772296109,2,0
25,IW,0,4.428760324428188,3.0,13.286280973284564,0,0
26,IWB,1,4.729649980134857,3.0,14.188949940404571,1,0
27,IWB,1,2.061944366946155,3.0,6.185833100838464,1,0
28,IWB,1,2.061944366946155,3.0,6.185833100838464,2,0
29,IWB,1,4.80802993690746,3.0,14.424089810722382,0,0
30,IW,1,2.701177467806993,3.0,8.103532403420981,0,0
31,IW,1,4.807257248695505,3.0,14.421771746086517,0,0
32,IW,1,2.701177467806993,3.0,8.103532403420981,0,0
33,IW,1,4.105101911935108,3.0,12.315305735805325,0,0
34,IW,1,3.782707420011247,3.0,11.34812226003374,1,0
35,IW,1,2.988450419715185,3.0,8.965351259145555,1,0
36,Finish,2,0.0,0.0,0.0,0,0
