id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979371,0,0
2,F,0,8.990630137376359,11.439033182151118,102.844116469896,0,0
3,EW,0,8.990630137376359,3.0,26.97189041212908,1,3
4,EW,0,11.439033182151118,3.0,34.31709954645335,0,2
5,EW,0,8.990630137376359,3.0,26.97189041212908,0,2
6,EW,0,11.439033182151118,3.0,34.31709954645335,0,0
7,F,1,9.096382570754358,11.112636566110696,101.0847935750969,0,0
8,R,2,9.096382570754358,6.783012167024652,61.700873653337794,0,0
9,R,2,11.112636566110696,5.552316346014764,61.700873653337794,0,0
10,R,2,9.096382570754358,6.783012167024652,61.700873653337794,0,0
11,R,2,11.112636566110696,5.552316346014764,61.700873653337794,0,0
12,EW,1,9.096382570754358,3.0,27.289147712263077,1,3
13,EW,1,11.112636566110696,3.0,33.33790969833209,0,1
14,EW,1,9.096382570754358,3.0,27.289147712263077,0,3
15,EW,1,11.112636566110696,3.0,33.33790969833209,0,0
16,IWB,0,3.764337741413758,3.0,11.293013224241276,0,0
17,IWB,0,3.3991165341106138,3.0,10.19734960233184,0,0
18,IWB,0,3.2070763244177463,3.0,9.621228973253238,3,0
19,IWB,0,8.390603883435404,3.0,25.17181165030621,0,0
20,IW,0,5.937507940282393,3.0,17.81252382084718,0,0
21,IW,0,4.261024808963524,3.0,12.783074426890572,1,0
22,IW,0,1.627251193554423,3.0,4.881753580663268,2,0
23,IW,0,3.764337741413758,3.0,11.293013224241276,1,0
24,IW,0,3.2070763244177463,3.0,9.621228973253238,0,0
25,IW,0,1.3487820606843863,3.0,4.046346182053159,1,0
26,IWB,1,4.2521699417071215,3.0,12.756509825121364,0,0
27,IWB,1,3.846970430629889,3.0,11.540911291889667,0,0
28,IWB,1,3.743609021806682,3.0,11.230827065420046,0,0
29,IW,1,3.397395420697892,3.0,10.192186262093674,0,0
30,IW,1,3.743609021806682,3.0,11.230827065420046,1,0
31,IW,1,2.485937421081556,3.0,7.4578122632446675,0,0
32,IW,1,3.846970430629889,3.0,11.540911291889667,0,0
33,IW,1,3.797522672185524,3.0,11.392568016556572,2,0
34,IW,1,2.471608422283442,3.0,7.414825266850325,1,0
35,IW,1,4.2521699417071215,3.0,12.756509825121364,2,0
36,Finish,2,0.0,0.0,0.0,0,0
