id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979242,0,0
2,F,0,11.071649272444184,9.582846898275534,106.09791988923634,0,0
3,EW,0,11.071649272444184,3.0,33.21494781733255,0,4
4,EW,0,9.582846898275534,3.0,28.7485406948266,0,2
5,EW,0,11.071649272444184,3.0,33.21494781733255,0,2
6,EW,0,9.582846898275534,3.0,28.7485406948266,1,0
7,F,1,11.555200360871751,9.107716996392805,105.24149472343588,0,0
8,R,2,11.555200360871751,5.559234735413574,64.2380712208217,0,0
9,R,2,9.107716996392805,7.05314748429972,64.23807122082171,0,0
10,R,2,11.555200360871751,5.559234735413574,64.2380712208217,0,0
11,R,2,9.107716996392805,7.05314748429972,64.23807122082171,0,0
12,EW,1,11.555200360871751,3.0,34.665601082615254,0,2
13,EW,1,9.107716996392805,3.0,27.32315098917841,0,3
14,EW,1,11.555200360871751,3.0,34.665601082615254,1,2
15,EW,1,9.107716996392805,3.0,27.32315098917841,0,0
16,IWB,0,1.1781359034985044,3.0,3.534407710495513,2,0
17,IWB,0,2.7489459707171444,3.0,8.246837912151433,0,0
18,IWB,0,1.5370215528443385,3.0,4.611064658533016,0,0
19,IWB,0,1.4416132904740155,3.0,4.324839871422046,0,0
20,IWB,0,4.34170908093256,3.0,13.02512724279768,1,0
21,IWB,0,3.4153244393473967,3.0,10.24597331804219,1,0
22,IW,0,3.4153244393473967,3.0,10.24597331804219,1,0
23,IW,0,4.81664590210688,3.0,14.44993770632064,0,0
24,IW,0,3.335948957061941,3.0,10.007846871185825,2,0
25,IW,0,4.34170908093256,3.0,13.02512724279768,1,0
26,IW,0,3.335948957061941,3.0,10.007846871185825,1,0
27,IW,0,2.252378381911712,3.0,6.757135145735136,0,0
28,IWB,1,2.536048017209753,3.0,7.608144051629258,0,0
29,IWB,1,3.2743103595980507,3.0,9.822931078794152,1,0
30,IWB,1,2.95248466400746,3.0,8.85745399202238,0,0
31,IWB,1,4.8952166721188695,3.0,14.685650016356607,2,0
32,IW,1,3.9594793827727215,3.0,11.878438148318164,1,0
33,IW,1,3.564231805569404,3.0,10.692695416708212,2,0
34,IW,1,3.3110694587174216,3.0,9.933208376152264,0,0
35,IW,1,2.3943048176726527,3.0,7.182914453017958,0,0
36,IW,1,3.497810236921524,3.0,10.493430710764573,0,0
37,IW,1,3.564231805569404,3.0,10.692695416708212,0,0
38,Finish,2,0.0,0.0,0.0,0,0
