id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.482692099068997,0,0
2,F,0,8.9563282423166,11.9374606482171,106.91581594516988,0,0
3,EW,0,8.9563282423166,3.0,26.8689847269498,0,3
4,EW,0,11.9374606482171,3.0,35.81238194465131,0,0
5,EW,0,8.9563282423166,3.0,26.8689847269498,1,4
6,EW,0,11.9374606482171,3.0,35.81238194465131,0,0
7,F,1,9.9755778960709,10.855500762116144,108.2898934533466,0,0
8,R,2,9.9755778960709,6.626059739336005,66.09877507376555,0,0
9,R,2,10.855500762116144,6.088966001866911,66.09877507376555,0,0
10,R,2,9.9755778960709,6.626059739336005,66.09877507376555,0,0
11,R,2,10.855500762116144,6.088966001866911,66.09877507376555,0,0
12,EW,1,9.9755778960709,3.0,29.926733688212696,0,0
13,EW,1,10.855500762116144,3.0,32.56650228634844,0,3
14,EW,1,9.9755778960709,3.0,29.926733688212696,0,4
15,EW,1,10.855500762116144,3.0,32.56650228634844,1,0
16,IWB,0,1.4860636226472383,3.0,4.458190867941715,3,0
17,IWB,0,2.023197984644529,3.0,6.069593953933588,1,0
18,IWB,0,2.7459554532216366,3.0,8.23786635966491,0,0
19,IWB,0,1.6892911668380184,3.0,5.067873500514056,3,0
20,IWB,0,5.437755505842686,3.0,16.313266517528056,0,0
21,IW,0,2.7459554532216366,3.0,8.23786635966491,0,0
22,IW,0,2.7461292372065635,3.0,8.23838771161969,0,0
23,IW,0,4.073869263430399,3.0,12.221607790291197,0,0
24,IW,0,1.6892911668380184,3.0,5.067873500514056,0,0
25,IW,0,4.578624175591505,3.0,13.735872526774516,0,0
26,IWB,1,5.001758867666906,3.0,15.005276603000718,0,0
27,IWB,1,2.680853914237669,3.0,8.042561742713008,0,0
28,IWB,1,5.010966846595229,3.0,15.032900539785688,1,0
29,IW,1,4.379588557245057,3.0,13.138765671735172,2,0
30,IW,1,4.138960151415002,3.0,12.416880454245009,0,0
31,IW,1,4.408373293018205,3.0,13.225119879054615,2,0
32,IW,1,2.407911928281111,3.0,7.223735784843333,1,0
33,IW,1,3.367872747378799,3.0,10.103618242136395,0,0
34,IW,1,2.4801924417316363,3.0,7.4405773251949086,0,0
35,IW,1,4.255283870271259,3.0,12.765851610813776,0,0
36,Finish,2,0.0,0.0,0.0,0,0
