id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.058411291394382,0,0
2,F,0,11.146874581716022,10.218176039249474,113.90072676340968,0,0
3,EW,0,11.146874581716022,3.0,33.440623745148066,0,1
4,EW,0,10.218176039249474,3.0,30.654528117748423,0,3
5,EW,0,11.146874581716022,3.0,33.440623745148066,1,3
6,EW,0,10.218176039249474,3.0,30.654528117748423,0,1
7,F,1,10.442849448898627,10.369764879141064,108.2898934533466,0,0
8,R,2,10.442849448898627,6.329572727943211,66.09877507376555,0,0
9,R,2,10.369764879141064,6.37418262073851,66.09877507376554,0,0
10,R,2,10.442849448898627,6.329572727943211,66.09877507376555,0,0
11,R,2,10.369764879141064,6.37418262073851,66.09877507376554,0,0
12,EW,1,10.442849448898627,3.0,31.32854834669588,0,2
13,EW,1,10.369764879141064,3.0,31.10929463742319,0,3
14,EW,1,10.442849448898627,3.0,31.32854834669588,1,0
15,EW,1,10.369764879141064,3.0,31.10929463742319,0,2
16,IWB,0,6.183563496456,3.0,18.550690489368,1,0
17,IWB,0,2.8443977984352453,3.0,8.533193395305736,0,0
18,IWB,0,2.6159594543141877,3.0,7.847878362942562,1,0
19,IWB,0,2.078024226185928,3.0,6.234072678557784,0,0
20,IW,0,3.2927658039952807,3.0,9.878297411985844,1,0
21,IW,0,1.6918466008648316,3.0,5.075539802594495,0,0
22,IW,0,1.612347829432151,3.0,4.837043488296453,2,0
23,IW,0,6.503499524682503,3.0,19.510498574047507,1,0
24,IW,0,3.048904363275781,3.0,9.146713089827342,0,0
25,IW,0,3.990506399310717,3.0,11.97151919793215,2,0
26,IW,0,3.048904363275781,3.0,9.146713089827342,1,0
27,IW,0,3.990506399310717,3.0,11.97151919793215,0,0
28,IWB,1,3.794141455631459,3.0,11.382424366894378,1,0
29,IWB,1,2.317831029243235,3.0,6.953493087729704,2,0
30,IWB,1,2.6659769437678213,3.0,7.997930831303464,0,0
31,IWB,1,4.760083577014178,3.0,14.280250731042532,0,0
32,IW,1,3.1907493752431253,3.0,9.572248125729375,0,0
33,IW,1,3.1907493752431253,3.0,9.572248125729375,0,0
34,IW,1,4.435892378412773,3.0,13.307677135238318,0,0
35,IW,1,5.437814906820367,3.0,16.3134447204611,0,0
36,IW,1,2.8681798384008723,3.0,8.604539515202617,2,0
37,IW,1,2.317831029243235,3.0,6.953493087729704,1,0
38,Finish,2,0.0,0.0,0.0,0,0
