id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.424824876014162,0,0
2,F,0,10.29612604642089,9.954204618280183,102.48974544167773,0,0
3,EW,0,10.29612604642089,3.0,30.88837813926267,0,4
4,EW,0,9.954204618280183,3.0,29.86261385484055,0,1
5,EW,0,10.29612604642089,3.0,30.88837813926267,0,4
6,EW,0,9.954204618280183,3.0,29.86261385484055,1,0
7,F,1,9.03150125971281,10.452780920986472,94.40430405539136,0,0
8,R,2,9.03150125971281,6.380244665115428,57.62318773026592,0,0
9,R,2,10.452780920986472,5.512713618112239,57.623187730265926,0,0
10,R,2,9.03150125971281,6.380244665115428,57.62318773026592,0,0
11,R,2,10.452780920986472,5.512713618112239,57.623187730265926,0,0
12,EW,1,9.03150125971281,3.0,27.094503779138428,0,1
13,EW,1,10.452780920986472,3.0,31.35834276295942,0,1
14,EW,1,9.03150125971281,3.0,27.094503779138428,0,1
15,EW,1,10.452780920986472,3.0,31.35834276295942,1,5
16,IWB,0,3.5522845466538158,3.0,10.656853639961446,1,0
17,IWB,0,2.2776486991114964,3.0,6.832946097334489,2,0
18,IWB,0,1.9427161342924708,3.0,5.828148402877412,0,0
19,IWB,0,5.834092511720102,3.0,17.502277535160307,2,0
20,IW,0,4.544314967396088,3.0,13.632944902188264,0,0
21,IW,0,1.5547654303084344,3.0,4.664296290925304,0,0
22,IW,0,3.5522845466538158,3.0,10.656853639961446,2,0
23,IW,0,3.099675069821208,3.0,9.299025209463624,0,0
24,IW,0,4.544314967396088,3.0,13.632944902188264,0,0
25,IW,0,0.8517336022324887,3.0,2.5552008066974663,0,0
26,IW,0,2.1105393528199894,3.0,6.331618058459968,2,0
27,IW,0,3.099675069821208,3.0,9.299025209463624,0,0
28,IW,0,2.5646874269524407,3.0,7.694062280857322,0,0
29,IW,0,2.1084457623614625,3.0,6.325337287084388,1,0
30,IWB,1,4.099120209368973,3.0,12.29736062810692,1,0
31,IWB,1,3.836677415984103,3.0,11.51003224795231,1,0
32,IWB,1,3.712974657837008,3.0,11.138923973511025,0,0
33,IW,1,1.8992977266059088,3.0,5.697893179817726,0,0
34,IW,1,2.6288922849533405,3.0,7.886676854860021,0,0
35,IW,1,1.9336342373495048,3.0,5.800902712048514,0,0
36,IW,1,1.8992977266059088,3.0,5.697893179817726,1,0
37,IW,1,3.861944985617104,3.0,11.585834956851311,0,0
38,IW,1,1.9336342373495048,3.0,5.800902712048514,1,0
39,IW,1,3.349585705787804,3.0,10.048757117363412,1,0
40,IW,1,3.861944985617104,3.0,11.585834956851311,2,0
41,IW,1,2.354659971282516,3.0,7.0639799138475485,0,0
42,Finish,2,0.0,0.0,0.0,0,0
