id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.045554737481852,0,0
2,F,0,11.349417199097251,10.079297776307484,114.39415553724685,0,0
3,EW,0,11.349417199097251,3.0,34.04825159729175,0,4
4,EW,0,10.079297776307484,3.0,30.237893328922453,0,4
5,EW,0,11.349417199097251,3.0,34.04825159729175,1,0
6,EW,0,10.079297776307484,3.0,30.237893328922453,0,0
7,F,1,11.065561410425794,9.56628379943214,105.85630085217774,0,0
8,R,2,11.065561410425794,5.839138085613574,64.61334107031311,0,0
9,R,2,9.56628379943214,6.754278090113593,64.61334107031311,0,0
10,R,2,11.065561410425794,5.839138085613574,64.61334107031311,0,0
11,R,2,9.56628379943214,6.754278090113593,64.61334107031311,0,0
12,EW,1,11.065561410425794,3.0,33.19668423127738,1,4
13,EW,1,9.56628379943214,3.0,28.698851398296416,0,3
14,EW,1,11.065561410425794,3.0,33.19668423127738,0,2
15,EW,1,9.56628379943214,3.0,28.698851398296416,0,0
16,IWB,0,2.238164264633435,3.0,6.714492793900305,0,0
17,IWB,0,2.3954982929263204,3.0,7.186494878778961,1,0
18,IWB,0,1.846662147494548,3.0,5.539986442483644,1,0
19,IWB,0,1.4730265058316283,3.0,4.419079517494886,0,0
20,IWB,0,1.860783706346952,3.0,5.582351119040856,0,0
21,IWB,0,3.1426557200995324,3.0,9.427967160298596,1,0
22,IW,0,5.01129742900542,3.0,15.03389228701626,1,0
23,IW,0,1.846662147494548,3.0,5.539986442483644,1,0
24,IW,0,2.106265219382914,3.0,6.318795658148742,1,0
25,IW,0,1.4730265058316283,3.0,4.419079517494886,0,0
26,IW,0,3.421429784118968,3.0,10.264289352356904,1,0
27,IW,0,3.658571926615326,3.0,10.975715779845975,2,0
28,IWB,1,2.648440585856015,3.0,7.945321757568045,1,0
29,IWB,1,3.610028388898306,3.0,10.830085166694916,0,0
30,IWB,1,2.00987900981844,3.0,6.029637029455319,0,0
31,IWB,1,3.569523854335904,3.0,10.708571563007713,1,0
32,IW,1,3.7934475262553904,3.0,11.380342578766172,1,0
33,IW,1,3.220248451756891,3.0,9.660745355270672,0,0
34,IW,1,2.8456485340444884,3.0,8.536945602133464,2,0
35,IW,1,3.7717512577907946,3.0,11.315253773372383,1,0
36,IW,1,2.527949063676612,3.0,7.583847191029836,1,0
37,IW,1,4.231490088772602,3.0,12.694470266317804,0,0
38,IW,1,2.527949063676612,3.0,7.583847191029836,0,0
39,IW,1,2.2418839621339672,3.0,6.725651886401902,1,0
40,IW,1,3.7934475262553904,3.0,11.380342578766172,0,0
41,IW,1,4.231490088772602,3.0,12.694470266317804,0,0
42,Finish,2,0.0,0.0,0.0,0,0
