id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.132368919265989,0,0
2,F,0,7.438457429664387,10.540044074829982,78.40166915740919,0,0
3,EW,0,7.438457429664387,3.0,22.31537228899316,0,3
4,EW,0,10.540044074829982,3.0,31.620132224489947,0,2
5,EW,0,7.438457429664387,3.0,22.31537228899316,1,0
6,EW,0,10.540044074829982,3.0,31.620132224489947,0,1
7,F,1,8.702476664890863,8.866992754828068,77.16479753664761,0,0
8,R,2,8.702476664890863,5.412299716913022,47.100411989831,0,0
9,R,2,8.866992754828068,5.311881185894156,47.100411989831,0,0
10,R,2,8.702476664890863,5.412299716913022,47.100411989831,0,0
11,R,2,8.866992754828068,5.311881185894156,47.100411989831,0,0
12,EW,1,8.702476664890863,3.0,26.10742999467259,0,3
13,EW,1,8.866992754828068,3.0,26.600978264484205,1,4
14,EW,1,8.702476664890863,3.0,26.10742999467259,0,0
15,EW,1,8.866992754828068,3.0,26.600978264484205,0,0
16,IWB,0,4.80819801679135,3.0,14.424594050374049,0,0
17,IWB,0,3.1786892104165227,3.0,9.53606763124957,1,0
18,IWB,0,2.363346184137109,3.0,7.090038552411329,0,0
19,IW,0,3.1786892104165227,3.0,9.53606763124957,1,0
20,IW,0,2.171653460552961,3.0,6.514960381658884,2,0
21,IW,0,2.525748541355087,3.0,7.577245624065261,2,0
22,IW,0,2.363346184137109,3.0,7.090038552411329,0,0
23,IW,0,1.8296376717530989,3.0,5.488913015259296,1,0
24,IWB,1,3.903085136996209,3.0,11.709255410988629,0,0
25,IWB,1,3.833011504121306,3.0,11.499034512363918,3,0
26,IWB,1,2.4658237596767623,3.0,7.397471279030286,0,0
27,IWB,1,2.186499338377665,3.0,6.559498015132995,2,0
28,IW,1,2.4075248269015197,3.0,7.222574480704558,0,0
29,IW,1,2.2849069620465388,3.0,6.854720886139616,0,0
30,IW,1,2.166106765313023,3.0,6.4983202959390685,0,0
31,IW,1,4.082721103320194,3.0,12.248163309960583,0,0
32,IW,1,4.082721103320194,3.0,12.248163309960583,1,0
33,IW,1,3.098528475673862,3.0,9.295585427021583,0,0
34,Finish,2,0.0,0.0,0.0,0,0
