id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.925249995829761,0,0
2,F,0,10.39131129920334,9.187431466807778,95.46946041169598,0,0
3,EW,0,10.39131129920334,3.0,31.17393389761002,1,0
4,EW,0,9.187431466807778,3.0,27.562294400423333,0,3
5,EW,0,10.39131129920334,3.0,31.17393389761002,0,3
6,EW,0,9.187431466807778,3.0,27.562294400423333,0,0
7,F,1,8.52186852452967,10.72920291119395,91.43285658219584,0,0
8,R,2,8.52186852452967,6.548969135825505,55.80945394670765,0,0
9,R,2,10.72920291119395,5.201640271755952,55.80945394670765,0,0
10,R,2,8.52186852452967,6.548969135825505,55.80945394670765,0,0
11,R,2,10.72920291119395,5.201640271755952,55.80945394670765,0,0
12,EW,1,8.52186852452967,3.0,25.56560557358901,1,3
13,EW,1,10.72920291119395,3.0,32.18760873358185,0,1
14,EW,1,8.52186852452967,3.0,25.56560557358901,0,1
15,EW,1,10.72920291119395,3.0,32.18760873358185,0,2
16,IWB,0,2.6722028818314407,3.0,8.016608645494323,1,0
17,IWB,0,3.7021215588496026,3.0,11.106364676548807,2,0
18,IWB,0,2.6175917429991307,3.0,7.852775228997392,0,0
19,IWB,0,2.6722028818314407,3.0,8.016608645494323,1,0
20,IW,0,1.924732959405819,3.0,5.774198878217456,0,0
21,IW,0,1.924732959405819,3.0,5.774198878217456,2,0
22,IW,0,1.864621768092226,3.0,5.593865304276679,0,0
23,IW,0,3.107159397344147,3.0,9.32147819203244,1,0
24,IWB,1,2.345152666028944,3.0,7.035457998086832,0,0
25,IWB,1,2.767449811359712,3.0,8.302349434079137,1,0
26,IWB,1,4.2405641554351226,3.0,12.721692466305369,0,0
27,IWB,1,3.353944487417975,3.0,10.061833462253926,0,0
28,IW,1,4.2405641554351226,3.0,12.721692466305369,0,0
29,IW,1,2.827007895910106,3.0,8.481023687730318,3,0
30,IW,1,2.3147030534796422,3.0,6.944109160438927,0,0
31,IW,1,2.135147655348306,3.0,6.405442966044919,0,0
32,IW,1,3.687380150588477,3.0,11.06214045176543,1,0
33,IW,1,4.019318539963586,3.0,12.05795561989076,1,0
34,Finish,2,0.0,0.0,0.0,0,0
