id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.771038037394596,0,0
2,F,0,7.7430461960950545,9.350486132201931,72.40124607758574,0,0
3,EW,0,7.7430461960950545,3.0,23.229138588285164,0,2
4,EW,0,9.350486132201931,3.0,28.0514583966058,1,1
5,EW,0,7.7430461960950545,3.0,23.229138588285164,0,4
6,EW,0,9.350486132201931,3.0,28.0514583966058,0,0
7,F,1,7.397617424292874,9.787192255225966,72.40190396216386,0,0
8,R,2,7.397617424292874,5.973977800251393,44.19320226747852,0,0
9,R,2,9.787192255225966,4.515411684477858,44.19320226747852,0,0
10,R,2,7.397617424292874,5.973977800251393,44.19320226747852,0,0
11,R,2,9.787192255225966,4.515411684477858,44.19320226747852,0,0
12,EW,1,7.397617424292874,3.0,22.19285227287862,0,0
13,EW,1,9.787192255225966,3.0,29.361576765677896,0,4
14,EW,1,7.397617424292874,3.0,22.19285227287862,0,1
15,EW,1,9.787192255225966,3.0,29.361576765677896,1,2
16,IWB,0,1.7757531955280623,3.0,5.327259586584187,0,0
17,IWB,0,2.847280520909221,3.0,8.541841562727663,0,0
18,IWB,0,2.354737772662352,3.0,7.064213317987056,4,0
19,IWB,0,2.0230801280611903,3.0,6.069240384183571,1,0
20,IWB,0,5.522440022094273,3.0,16.567320066282818,0,0
21,IW,0,1.2703944603128468,3.0,3.81118338093854,0,0
22,IW,0,2.8720025689669355,3.0,8.616007706900806,0,0
23,IW,0,3.0717361065231525,3.0,9.215208319569458,2,0
24,IW,0,5.522440022094273,3.0,16.567320066282818,0,0
25,IW,0,2.847280520909221,3.0,8.541841562727663,1,0
26,IWB,1,3.767366942605723,3.0,11.302100827817169,1,0
27,IWB,1,1.6141183188734702,3.0,4.842354956620411,1,0
28,IWB,1,1.8224481157233183,3.0,5.467344347169956,1,0
29,IWB,1,3.437154847015987,3.0,10.31146454104796,0,0
30,IW,1,3.167281044479922,3.0,9.501843133439769,0,0
31,IW,1,2.4233527598885427,3.0,7.270058279665628,0,0
32,IW,1,3.787667296910355,3.0,11.363001890731065,1,0
33,IW,1,3.767366942605723,3.0,11.302100827817169,2,0
34,IW,1,1.8224481157233183,3.0,5.467344347169956,0,0
35,IW,1,3.635257910321909,3.0,10.905773730965729,0,0
36,Finish,2,0.0,0.0,0.0,0,0
