id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979161,0,0
2,F,0,12.273550692658253,8.644435709439923,106.09791988923612,0,0
3,EW,0,12.273550692658253,3.0,36.82065207797476,0,3
4,EW,0,8.644435709439923,3.0,25.93330712831977,1,5
5,EW,0,12.273550692658253,3.0,36.82065207797476,0,0
6,EW,0,8.644435709439923,3.0,25.93330712831977,0,0
7,F,1,10.936114287557944,9.623298728979952,105.24149472343588,0,0
8,R,2,10.936114287557944,5.873939274199572,64.23807122082168,0,0
9,R,2,9.623298728979952,6.675265211020918,64.2380712208217,0,0
10,R,2,10.936114287557944,5.873939274199572,64.23807122082168,0,0
11,R,2,9.623298728979952,6.675265211020918,64.2380712208217,0,0
12,EW,1,10.936114287557944,3.0,32.80834286267384,0,2
13,EW,1,9.623298728979952,3.0,28.86989618693985,0,3
14,EW,1,10.936114287557944,3.0,32.80834286267384,0,2
15,EW,1,9.623298728979952,3.0,28.86989618693985,1,0
16,IWB,0,6.481823115625942,3.0,19.445469346877825,0,0
17,IWB,0,4.185937762997863,3.0,12.55781328899359,1,0
18,IWB,0,3.323051497335251,3.0,9.969154492005751,0,0
19,IW,0,3.4600896383205653,3.0,10.380268914961697,0,0
20,IW,0,5.604421962307272,3.0,16.81326588692182,1,0
21,IW,0,1.435280680900338,3.0,4.3058420427010144,1,0
22,IW,0,3.040429969289516,3.0,9.121289907868547,2,0
23,IW,0,1.279218444301234,3.0,3.8376553329037018,0,0
24,IW,0,3.3905243808348904,3.0,10.171573142504672,1,0
25,IW,0,5.604421962307272,3.0,16.81326588692182,2,0
26,IW,0,3.3905243808348904,3.0,10.171573142504672,1,0
27,IW,0,3.4600896383205653,3.0,10.380268914961697,0,0
28,IWB,1,3.004386145417051,3.0,9.013158436251151,1,0
29,IWB,1,3.2111461315183707,3.0,9.633438394555112,1,0
30,IWB,1,5.302886702766693,3.0,15.90866010830008,0,0
31,IW,1,3.5050320588975112,3.0,10.515096176692534,1,0
32,IW,1,3.5666132357685063,3.0,10.699839707305518,2,0
33,IW,1,2.352942635526761,3.0,7.058827906580285,0,0
34,IW,1,2.682938965573774,3.0,8.048816896721322,0,0
35,IW,1,3.1297883564892417,3.0,9.389365069467726,0,0
36,IW,1,3.717670115930325,3.0,11.153010347790977,0,0
37,IW,1,5.302886702766693,3.0,15.90866010830008,1,0
38,Finish,2,0.0,0.0,0.0,0,0
