id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.119433748692995,0,0
2,F,0,10.116256886170254,11.417147865962894,115.49880071947118,0,0
3,EW,0,10.116256886170254,3.0,30.34877065851076,0,5
4,EW,0,11.417147865962894,3.0,34.25144359788868,0,3
5,EW,0,10.116256886170254,3.0,30.34877065851076,0,0
6,EW,0,11.417147865962894,3.0,34.25144359788868,1,0
7,F,1,11.06829949003683,9.562124805846414,105.8364611122184,0,0
8,R,2,11.06829949003683,5.836599488771437,64.60123114511812,0,0
9,R,2,9.562124805846414,6.755949379119173,64.60123114511812,0,0
10,R,2,11.06829949003683,5.836599488771437,64.60123114511812,0,0
11,R,2,9.562124805846414,6.755949379119173,64.60123114511812,0,0
12,EW,1,11.06829949003683,3.0,33.20489847011049,0,2
13,EW,1,9.562124805846414,3.0,28.68637441753924,0,7
14,EW,1,11.06829949003683,3.0,33.20489847011049,0,0
15,EW,1,9.562124805846414,3.0,28.68637441753924,1,0
16,IWB,0,1.58791812683343,3.0,4.7637543805002895,0,0
17,IWB,0,2.2740415216305707,3.0,6.822124564891713,1,0
18,IWB,0,4.03937482825565,3.0,12.118124484766952,1,0
19,IWB,0,4.403432125337826,3.0,13.210296376013478,1,0
20,IW,0,4.403432125337826,3.0,13.210296376013478,1,0
21,IW,0,6.3671503547155845,3.0,19.101451064146755,1,0
22,IW,0,4.03937482825565,3.0,12.118124484766952,0,0
23,IW,0,3.029012103121925,3.0,9.087036309365777,1,0
24,IW,0,2.038952756491908,3.0,6.116858269475724,1,0
25,IW,0,1.4211485379214994,3.0,4.263445613764498,0,0
26,IW,0,2.2740415216305707,3.0,6.822124564891713,1,0
27,IW,0,6.4461374208331454,3.0,19.338412262499435,0,0
28,IWB,1,3.2266583077913755,3.0,9.679974923374129,0,0
29,IWB,1,4.233961979530181,3.0,12.701885938590545,0,0
30,IWB,1,3.2266583077913755,3.0,9.679974923374129,1,0
31,IWB,1,3.480153146198449,3.0,10.440459438595347,1,0
32,IW,1,3.85685418617594,3.0,11.570562558527818,0,0
33,IW,1,2.462472364704653,3.0,7.387417094113959,1,0
34,IW,1,2.462472364704653,3.0,7.387417094113959,1,0
35,IW,1,4.397960037255033,3.0,13.1938801117651,1,0
36,IW,1,4.233961979530181,3.0,12.701885938590545,1,0
37,IW,1,3.85685418617594,3.0,11.570562558527818,1,0
38,IW,1,3.06036203766316,3.0,9.18108611298948,0,0
39,IW,1,3.5102155676839817,3.0,10.530646703051945,0,0
40,IW,1,4.3749764779173,3.0,13.124929433751898,0,0
41,IW,1,2.6719224040682183,3.0,8.015767212204654,1,0
42,Finish,2,0.0,0.0,0.0,0,0
