id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.796988277188371,0,0
2,F,0,8.234750293246202,11.69226735984754,96.2829020702175,0,0
3,EW,0,8.234750293246202,3.0,24.70425087973861,0,0
4,EW,0,11.69226735984754,3.0,35.07680207954262,0,2
5,EW,0,8.234750293246202,3.0,24.70425087973861,0,3
6,EW,0,11.69226735984754,3.0,35.07680207954262,1,2
7,F,1,9.04942305185885,10.512913429903357,95.13580113476392,0,0
8,R,2,9.04942305185885,6.416948784537528,58.069684253391536,0,0
9,R,2,10.512913429903357,5.523652852330715,58.06968425339154,0,0
10,R,2,9.04942305185885,6.416948784537528,58.069684253391536,0,0
11,R,2,10.512913429903357,5.523652852330715,58.06968425339154,0,0
12,EW,1,9.04942305185885,3.0,27.14826915557655,0,0
13,EW,1,10.512913429903357,3.0,31.538740289710063,0,3
14,EW,1,9.04942305185885,3.0,27.14826915557655,0,2
15,EW,1,10.512913429903357,3.0,31.538740289710063,1,3
16,IWB,0,2.1927782774569526,3.0,6.578334832370858,1,0
17,IWB,0,3.1754728517867266,3.0,9.52641855536018,0,0
18,IWB,0,3.724237626427055,3.0,11.172712879281164,1,0
19,IWB,0,6.913143748721127,3.0,20.73943124616338,2,0
20,IW,0,1.851266059335337,3.0,5.55379817800601,2,0
21,IW,0,1.3963219206769533,3.0,4.188965762030859,0,0
22,IW,0,1.3963219206769533,3.0,4.188965762030859,1,0
23,IW,0,3.1754728517867266,3.0,9.52641855536018,0,0
24,IW,0,2.972827517683394,3.0,8.918482553050183,0,0
25,IW,0,3.724237626427055,3.0,11.172712879281164,1,0
26,IWB,1,1.677789244271271,3.0,5.033367732813813,0,0
27,IWB,1,4.38084696589981,3.0,13.14254089769943,2,0
28,IWB,1,4.0886029270444295,3.0,12.265808781133288,0,0
29,IWB,1,4.987423784050196,3.0,14.962271352150587,0,0
30,IW,1,4.854915813474487,3.0,14.56474744042346,1,0
31,IW,1,4.0886029270444295,3.0,12.265808781133288,1,0
32,IW,1,3.619481918767792,3.0,10.858445756303375,0,0
33,IW,1,2.7289179322598147,3.0,8.186753796779444,1,0
34,IW,1,4.38084696589981,3.0,13.14254089769943,1,0
35,IW,1,3.480716159182621,3.0,10.442148477547864,0,0
36,IW,1,4.987423784050196,3.0,14.962271352150587,1,0
37,IW,1,3.619481918767792,3.0,10.858445756303375,0,0
38,Finish,2,0.0,0.0,0.0,0,0
