id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.424824876014277,0,0
2,F,0,8.6131765209434,11.954313771363624,102.96461469949952,0,0
3,EW,0,8.6131765209434,3.0,25.8395295628302,0,2
4,EW,0,11.954313771363624,3.0,35.862941314090875,0,2
5,EW,0,8.6131765209434,3.0,25.8395295628302,1,3
6,EW,0,11.954313771363624,3.0,35.862941314090875,0,1
7,F,1,9.533276923682276,9.902607971124292,94.40430405539136,0,0
8,R,2,9.533276923682276,6.044426086807587,57.62318773026594,0,0
9,R,2,9.902607971124292,5.818991108028655,57.62318773026593,0,0
10,R,2,9.533276923682276,6.044426086807587,57.62318773026594,0,0
11,R,2,9.902607971124292,5.818991108028655,57.62318773026593,0,0
12,EW,1,9.533276923682276,3.0,28.59983077104683,0,5
13,EW,1,9.902607971124292,3.0,29.70782391337288,1,3
14,EW,1,9.533276923682276,3.0,28.59983077104683,0,0
15,EW,1,9.902607971124292,3.0,29.70782391337288,0,0
16,IWB,0,0.8322764423926277,3.0,2.496829327177883,3,0
17,IWB,0,1.6687972576183006,3.0,5.006391772854902,0,0
18,IWB,0,2.416877987653377,3.0,7.25063396296013,1,0
19,IWB,0,6.009208247158155,3.0,18.027624741474465,1,0
20,IWB,0,2.291819695510525,3.0,6.875459086531574,1,0
21,IW,0,3.960848283273013,3.0,11.882544849819038,0,0
22,IW,0,2.291819695510525,3.0,6.875459086531574,0,0
23,IW,0,2.2373923569016405,3.0,6.7121770707049215,1,0
24,IW,0,6.171064843502022,3.0,18.513194530506063,0,0
25,IW,0,6.009208247158155,3.0,18.027624741474465,0,0
26,IW,0,1.0248748909473804,3.0,3.074624672842141,1,0
27,IW,0,4.25143468352863,3.0,12.75430405058589,1,0
28,IWB,1,4.024685488102251,3.0,12.074056464306754,1,0
29,IWB,1,2.450130040688551,3.0,7.350390122065653,0,0
30,IWB,1,2.3094321319046127,3.0,6.928296395713838,2,0
31,IWB,1,4.13605782127412,3.0,12.40817346382236,2,0
32,IW,1,3.243191793765096,3.0,9.729575381295286,1,0
33,IW,1,2.275498570876986,3.0,6.826495712630958,0,0
34,IW,1,2.275498570876986,3.0,6.826495712630958,0,0
35,IW,1,4.215212526637583,3.0,12.645637579912748,0,0
36,IW,1,4.13605782127412,3.0,12.40817346382236,0,0
37,IW,1,4.024685488102251,3.0,12.074056464306754,0,0
38,IW,1,2.3094321319046127,3.0,6.928296395713838,0,0
39,IW,1,2.194265997002736,3.0,6.582797991008208,1,0
40,Finish,2,0.0,0.0,0.0,0,0
