id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.045554737481947,0,0
2,F,0,9.549761896905157,11.97383399390644,114.3472636348754,0,0
3,EW,0,9.549761896905157,3.0,28.649285690715462,0,4
4,EW,0,11.97383399390644,3.0,35.921501981719324,0,3
5,EW,0,9.549761896905157,3.0,28.649285690715462,1,0
6,EW,0,11.97383399390644,3.0,35.921501981719324,0,0
7,F,1,11.205739290168443,9.616798742229824,107.76333951144724,0,0
8,R,2,11.205739290168443,5.869971764873651,65.77737323782408,0,0
9,R,2,9.616798742229824,6.839840886861737,65.77737323782408,0,0
10,R,2,11.205739290168443,5.869971764873651,65.77737323782408,0,0
11,R,2,9.616798742229824,6.839840886861737,65.77737323782408,0,0
12,EW,1,11.205739290168443,3.0,33.617217870505335,1,1
13,EW,1,9.616798742229824,3.0,28.85039622668948,0,2
14,EW,1,11.205739290168443,3.0,33.617217870505335,0,3
15,EW,1,9.616798742229824,3.0,28.85039622668948,0,1
16,IWB,0,5.092159532851282,3.0,15.276478598553846,1,0
17,IWB,0,2.2134335558051523,3.0,6.640300667415457,1,0
18,IWB,0,2.654007293722313,3.0,7.962021881166939,0,0
19,IWB,0,3.655896077924647,3.0,10.96768823377394,0,0
20,IW,0,2.301283293183211,3.0,6.903849879549632,1,0
21,IW,0,4.556129823622248,3.0,13.668389470866744,0,0
22,IW,0,2.1924961400570417,3.0,6.577488420171125,0,0
23,IW,0,5.961266720622263,3.0,17.883800161866787,2,0
24,IW,0,6.714220608276439,3.0,20.14266182482932,0,0
25,IW,0,2.0140659874266627,3.0,6.042197962279988,3,0
26,IWB,1,2.2862638587025628,3.0,6.858791576107688,0,0
27,IWB,1,2.522537319992531,3.0,7.567611959977593,0,0
28,IWB,1,4.488050216775775,3.0,13.464150650327324,1,0
29,IWB,1,2.681945218811578,3.0,8.045835656434734,0,0
30,IW,1,3.997358765405802,3.0,11.992076296217403,2,0
31,IW,1,4.5697875073399645,3.0,13.709362522019894,0,0
32,IW,1,2.2179404532614124,3.0,6.653821359784237,1,0
33,IW,1,5.0082699364815,3.0,15.024809809444498,0,0
34,IW,1,3.652140856417279,3.0,10.956422569251837,1,0
35,IW,1,3.844500540829378,3.0,11.533501622488137,1,0
36,Finish,2,0.0,0.0,0.0,0,0
