id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.324049027133003,0,0
2,F,0,9.822978524024824,8.374270828513353,82.26028250285424,0,0
3,EW,0,9.822978524024824,3.0,29.468935572074468,0,2
4,EW,0,8.374270828513353,3.0,25.12281248554006,0,4
5,EW,0,9.822978524024824,3.0,29.468935572074468,0,0
6,EW,0,8.374270828513353,3.0,25.12281248554006,1,0
7,F,1,7.658957732762042,10.555136150151828,80.84134163756151,0,0
8,R,2,7.658957732762042,6.4427209965113885,49.34452779625927,0,0
9,R,2,10.555136150151828,4.674930488276978,49.344527796259264,0,0
10,R,2,7.658957732762042,6.4427209965113885,49.34452779625927,0,0
11,R,2,10.555136150151828,4.674930488276978,49.344527796259264,0,0
12,EW,1,7.658957732762042,3.0,22.97687319828613,0,0
13,EW,1,10.555136150151828,3.0,31.665408450455484,0,3
14,EW,1,7.658957732762042,3.0,22.97687319828613,0,3
15,EW,1,10.555136150151828,3.0,31.665408450455484,1,0
16,IWB,0,5.625987349228256,3.0,16.87796204768477,0,0
17,IWB,0,3.0453490389563243,3.0,9.136047116868973,1,0
18,IWB,0,2.059843123427416,3.0,6.179529370282248,1,0
19,IW,0,5.625987349228256,3.0,16.87796204768477,3,0
20,IW,0,2.399571058193538,3.0,7.198713174580614,0,0
21,IW,0,2.059843123427416,3.0,6.179529370282248,1,0
22,IW,0,3.327576223946252,3.0,9.982728671838755,0,0
23,IW,0,2.584686652386521,3.0,7.754059957159562,1,0
24,IWB,1,3.2673943943173405,3.0,9.80218318295202,1,0
25,IWB,1,4.477210047144264,3.0,13.431630141432793,0,0
26,IWB,1,1.9123401380578815,3.0,5.737020414173645,2,0
27,IW,1,1.7155774418835423,3.0,5.1467323256506265,1,0
28,IW,1,4.337804890754861,3.0,13.013414672264584,0,0
29,IW,1,4.814306661784468,3.0,14.442919985353406,0,0
30,IW,1,4.814306661784468,3.0,14.442919985353406,0,0
31,IW,1,2.6544715779793973,3.0,7.963414733938192,1,0
32,Finish,2,0.0,0.0,0.0,0,0
