id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.424824876014277,0,0
2,F,0,10.21271129964931,9.391260091673814,95.9102280561828,0,0
3,EW,0,10.21271129964931,3.0,30.63813389894793,1,3
4,EW,0,9.391260091673814,3.0,28.173780275021443,0,4
5,EW,0,10.21271129964931,3.0,30.63813389894793,0,1
6,EW,0,9.391260091673814,3.0,28.173780275021443,0,1
7,F,1,11.067326729207911,8.631621203850031,95.52897206576722,0,0
8,R,2,11.067326729207911,5.268631912737343,58.3096707941958,0,0
9,R,2,8.631621203850031,6.755355618268729,58.3096707941958,0,0
10,R,2,11.067326729207911,5.268631912737343,58.3096707941958,0,0
11,R,2,8.631621203850031,6.755355618268729,58.3096707941958,0,0
12,EW,1,11.067326729207911,3.0,33.20198018762373,0,1
13,EW,1,8.631621203850031,3.0,25.894863611550093,0,3
14,EW,1,11.067326729207911,3.0,33.20198018762373,0,1
15,EW,1,8.631621203850031,3.0,25.894863611550093,1,3
16,IWB,0,7.244530781536783,3.0,21.73359234461035,1,0
17,IWB,0,3.185503674627112,3.0,9.556511023881336,0,0
18,IW,0,1.7420155238126058,3.0,5.226046571437817,0,0
19,IW,0,3.132219633625604,3.0,9.396658900876812,0,0
20,IW,0,5.118787519797524,3.0,15.356362559392572,2,0
21,IW,0,3.925571582468296,3.0,11.776714747404888,0,0
22,IW,0,3.823096280890728,3.0,11.469288842672183,0,0
23,IW,0,3.0869051748667014,3.0,9.260715524600103,0,0
24,IW,0,1.2865036688444231,3.0,3.859511006533269,0,0
25,IW,0,3.0869051748667014,3.0,9.260715524600103,3,0
26,IW,0,5.118787519797524,3.0,15.356362559392572,0,0
27,IW,0,1.7092954757697023,3.0,5.127886427309107,1,0
28,IW,0,1.062473787395721,3.0,3.1874213621871634,1,0
29,IW,0,1.9007206656038933,3.0,5.702161996811681,1,0
30,IWB,1,2.197521435961056,3.0,6.592564307883167,1,0
31,IWB,1,4.263595419956378,3.0,12.790786259869131,2,0
32,IWB,1,3.656318268245254,3.0,10.968954804735764,0,0
33,IW,1,2.273697640241268,3.0,6.821092920723803,1,0
34,IW,1,4.384972152525233,3.0,13.154916457575698,0,0
35,IW,1,3.878818561741849,3.0,11.636455685225547,0,0
36,IW,1,2.273697640241268,3.0,6.821092920723803,0,0
37,IW,1,3.7552405048693216,3.0,11.265721514607964,0,0
38,IW,1,2.2596119158664965,3.0,6.778835747599489,1,0
39,IW,1,4.1540307168663775,3.0,12.462092150599132,0,0
40,IW,1,3.0614600265313685,3.0,9.184380079594106,0,0
41,IW,1,1.7495531718567012,3.0,5.248659515570104,2,0
42,Finish,2,0.0,0.0,0.0,0,0
