id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.497710933691734,0,0
2,F,0,10.879541865573978,8.636410297394548,93.96018739877816,0,0
3,EW,0,10.879541865573978,3.0,32.63862559672194,0,1
4,EW,0,8.636410297394548,3.0,25.909230892183643,0,3
5,EW,0,10.879541865573978,3.0,32.63862559672194,0,6
6,EW,0,8.636410297394548,3.0,25.909230892183643,1,0
7,F,1,7.930951415302049,10.986122611770098,87.1304046764999,0,0
8,R,2,7.930951415302049,6.705789656733288,53.18329196878671,0,0
9,R,2,10.986122611770098,4.840951976251223,53.18329196878671,0,0
10,R,2,7.930951415302049,6.705789656733288,53.18329196878671,0,0
11,R,2,10.986122611770098,4.840951976251223,53.18329196878671,0,0
12,EW,1,7.930951415302049,3.0,23.79285424590615,0,1
13,EW,1,10.986122611770098,3.0,32.95836783531029,1,2
14,EW,1,7.930951415302049,3.0,23.79285424590615,0,2
15,EW,1,10.986122611770098,3.0,32.95836783531029,0,3
16,IWB,0,3.4912562915499468,3.0,10.47376887464984,0,0
17,IWB,0,3.4912562915499468,3.0,10.47376887464984,0,0
18,IWB,0,0.9118272152941864,3.0,2.735481645882559,0,0
19,IWB,0,2.3897103782609106,3.0,7.169131134782732,2,0
20,IWB,0,5.293280786062355,3.0,15.879842358187066,0,0
21,IW,0,2.0838530211386708,3.0,6.251559063416012,0,0
22,IW,0,1.9636381507548768,3.0,5.890914452264631,1,0
23,IW,0,3.6095484367090487,3.0,10.828645310127149,1,0
24,IW,0,2.1997331411238723,3.0,6.599199423371617,2,0
25,IW,0,1.2088833966968862,3.0,3.6266501900906585,0,0
26,IW,0,5.293280786062355,3.0,15.879842358187066,0,0
27,IW,0,3.0553805961165024,3.0,9.166141788349506,0,0
28,IW,0,6.503971137826491,3.0,19.511913413479476,3,0
29,IW,0,2.7576226761416707,3.0,8.272868028425012,1,0
30,IW,0,0.9118272152941864,3.0,2.735481645882559,0,0
31,IW,0,6.503971137826491,3.0,19.511913413479476,0,0
32,IWB,1,2.125581528859159,3.0,6.376744586577477,3,0
33,IWB,1,1.940885595134896,3.0,5.822656785404687,0,0
34,IWB,1,4.041588300225161,3.0,12.124764900675483,2,0
35,IWB,1,3.0253526285734345,3.0,9.076057885720305,0,0
36,IW,1,3.383354097847844,3.0,10.150062293543533,0,0
37,IW,1,2.4869480833163053,3.0,7.460844249948916,0,0
38,IW,1,3.806647764585264,3.0,11.419943293755791,0,0
39,IW,1,3.806647764585264,3.0,11.419943293755791,1,0
40,IW,1,2.4869480833163053,3.0,7.460844249948916,0,0
41,IW,1,3.0672466241111405,3.0,9.20173987233342,0,0
42,IW,1,3.858433775777257,3.0,11.575301327331772,0,0
43,IW,1,3.7705116995726975,3.0,11.311535098718096,1,0
44,Finish,2,0.0,0.0,0.0,0,0
