id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.132072017139542,0,0
2,F,0,9.810358380717847,8.261121429454798,81.04456184957968,0,0
3,EW,0,9.810358380717847,3.0,29.431075142153546,0,2
4,EW,0,8.261121429454798,3.0,24.7833642883644,0,2
5,EW,0,9.810358380717847,3.0,29.431075142153546,0,2
6,EW,0,8.261121429454798,3.0,24.7833642883644,1,0
7,F,1,7.874153673947708,9.799757628804446,77.16479753664761,0,0
8,R,2,7.874153673947708,5.981647544632845,47.100411989831,0,0
9,R,2,9.799757628804446,4.80628335657901,47.100411989831,0,0
10,R,2,7.874153673947708,5.981647544632845,47.100411989831,0,0
11,R,2,9.799757628804446,4.80628335657901,47.100411989831,0,0
12,EW,1,7.874153673947708,3.0,23.62246102184312,0,2
13,EW,1,9.799757628804446,3.0,29.39927288641334,0,3
14,EW,1,7.874153673947708,3.0,23.62246102184312,1,2
15,EW,1,9.799757628804446,3.0,29.39927288641334,0,0
16,IWB,0,1.9872968911255964,3.0,5.961890673376789,1,0
17,IWB,0,2.602457241765381,3.0,7.807371725296143,1,0
18,IWB,0,3.055983178352144,3.0,9.167949535056431,1,0
19,IWB,0,3.538439951134344,3.0,10.615319853403031,0,0
20,IW,0,3.355695504380918,3.0,10.067086513142751,1,0
21,IW,0,2.6821064873076708,3.0,8.046319461923012,1,0
22,IW,0,1.5952034039226024,3.0,4.785610211767807,2,0
23,IW,0,6.897177016846754,3.0,20.691531050540263,0,0
24,IWB,1,3.540210511753556,3.0,10.620631535260667,0,0
25,IWB,1,1.9630226827502637,3.0,5.88906804825079,1,0
26,IWB,1,1.910420747652168,3.0,5.731262242956503,2,0
27,IWB,1,4.247291515282735,3.0,12.741874545848203,0,0
28,IW,1,3.22754533816616,3.0,9.68263601449848,0,0
29,IW,1,4.508945406199288,3.0,13.526836218597865,1,0
30,IW,1,2.641653207232811,3.0,7.9249596216984335,1,0
31,IW,1,1.992711013972262,3.0,5.978133041916786,0,0
32,IW,1,2.0531073106287643,3.0,6.159321931886293,0,0
33,IW,1,3.7425332645915,3.0,11.2275997937745,1,0
34,Finish,2,0.0,0.0,0.0,0,0
