id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.1194337486932096,0,0
2,F,0,10.34750545867328,10.48015344231213,108.44344495205834,0,0
3,EW,0,10.34750545867328,3.0,31.04251637601984,0,4
4,EW,0,10.48015344231213,3.0,31.44046032693639,1,4
5,EW,0,10.34750545867328,3.0,31.04251637601984,0,0
6,EW,0,10.48015344231213,3.0,31.44046032693639,0,0
7,F,1,10.976977458417734,9.641676090995098,105.8364611122184,0,0
8,R,2,10.976977458417734,5.885156582477852,64.60123114511813,0,0
9,R,2,9.641676090995098,6.700207571321841,64.60123114511813,0,0
10,R,2,10.976977458417734,5.885156582477852,64.60123114511813,0,0
11,R,2,9.641676090995098,6.700207571321841,64.60123114511813,0,0
12,EW,1,10.976977458417734,3.0,32.9309323752532,0,6
13,EW,1,9.641676090995098,3.0,28.92502827298529,1,3
14,EW,1,10.976977458417734,3.0,32.9309323752532,0,0
15,EW,1,9.641676090995098,3.0,28.92502827298529,0,0
16,IWB,0,4.065554716979926,3.0,12.196664150939778,0,0
17,IWB,0,4.61200653823299,3.0,13.83601961469897,0,0
18,IWB,0,4.189195745756521,3.0,12.567587237269564,1,0
19,IW,0,3.7755524207392495,3.0,11.32665726221775,0,0
20,IW,0,1.8945007220410663,3.0,5.6835021661232,2,0
21,IW,0,6.379981718807278,3.0,19.13994515642183,0,0
22,IW,0,4.189195745756521,3.0,12.567587237269564,2,0
23,IW,0,2.250791172549188,3.0,6.7523735176475626,1,0
24,IW,0,6.379981718807278,3.0,19.13994515642183,1,0
25,IW,0,2.0816282695226485,3.0,6.244884808567946,0,0
26,IW,0,1.709229715694773,3.0,5.127689147084319,1,0
27,IW,0,1.8942392658288307,3.0,5.682717797486492,0,0
28,IWB,1,3.5164734603228625,3.0,10.549420380968588,0,0
29,IWB,1,2.839674666254525,3.0,8.519023998763576,0,0
30,IWB,1,3.0071586064323883,3.0,9.021475819297166,0,0
31,IWB,1,3.7786883515241354,3.0,11.336065054572405,1,0
32,IW,1,3.0071586064323883,3.0,9.021475819297166,0,0
33,IW,1,2.9781069177810906,3.0,8.934320753343272,0,0
34,IW,1,3.615420835278329,3.0,10.846262505834988,0,0
35,IW,1,2.1426759280526304,3.0,6.428027784157891,1,0
36,IW,1,3.257145294563188,3.0,9.771435883689565,3,0
37,IW,1,4.026316872509675,3.0,12.078950617529024,0,0
38,IW,1,2.778480758665263,3.0,8.335442275995788,0,0
39,IW,1,2.5790557826005243,3.0,7.737167347801573,0,0
40,IW,1,3.615420835278329,3.0,10.846262505834988,1,0
41,IW,1,2.5790557826005243,3.0,7.737167347801573,2,0
42,Finish,2,0.0,0.0,0.0,0,0
