id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.05841129139432,0,0
2,F,0,12.411649751895911,9.172247529817673,113.8427237777894,0,0
3,EW,0,12.411649751895911,3.0,37.23494925568774,0,3
4,EW,0,9.172247529817673,3.0,27.516742589453017,0,2
5,EW,0,12.411649751895911,3.0,37.23494925568774,0,3
6,EW,0,9.172247529817673,3.0,27.516742589453017,1,0
7,F,1,10.144384057268727,10.674861365856309,108.2898934533466,0,0
8,R,2,10.144384057268727,6.515799746994394,66.09877507376555,0,0
9,R,2,10.674861365856309,6.192003137875252,66.09877507376555,0,0
10,R,2,10.144384057268727,6.515799746994394,66.09877507376555,0,0
11,R,2,10.674861365856309,6.192003137875252,66.09877507376555,0,0
12,EW,1,10.144384057268727,3.0,30.433152171806185,1,3
13,EW,1,10.674861365856309,3.0,32.02458409756892,0,3
14,EW,1,10.144384057268727,3.0,30.433152171806185,0,1
15,EW,1,10.674861365856309,3.0,32.02458409756892,0,0
16,IWB,0,1.6933516450981383,3.0,5.080054935294415,2,0
17,IWB,0,2.5435698197780106,3.0,7.630709459334032,1,0
18,IWB,0,3.845636959060615,3.0,11.536910877181846,0,0
19,IWB,0,3.572582334667425,3.0,10.717747004002277,0,0
20,IW,0,5.99965346567529,3.0,17.99896039702587,1,0
21,IW,0,1.6031489449689411,3.0,4.809446834906823,1,0
22,IW,0,1.4485249854463742,3.0,4.345574956339123,1,0
23,IW,0,3.572582334667425,3.0,10.717747004002277,0,0
24,IW,0,5.99965346567529,3.0,17.99896039702587,1,0
25,IW,0,1.9899619240875044,3.0,5.969885772262513,2,0
26,IW,0,3.5817307355419103,3.0,10.745192206625733,0,0
27,IW,0,4.1956575180443725,3.0,12.586972554133116,0,0
28,IWB,1,2.8394991747917344,3.0,8.518497524375203,0,0
29,IWB,1,2.8394991747917344,3.0,8.518497524375203,0,0
30,IWB,1,3.7934777668492248,3.0,11.380433300547674,2,0
31,IWB,1,5.121853918945238,3.0,15.365561756835714,1,0
32,IW,1,4.472386191991143,3.0,13.41715857597343,1,0
33,IW,1,4.163157859287766,3.0,12.4894735778633,0,0
34,IW,1,4.628200361305137,3.0,13.88460108391541,1,0
35,IW,1,4.741921391667096,3.0,14.225764175001288,0,0
36,IW,1,4.741921391667096,3.0,14.225764175001288,1,0
37,IW,1,2.29225951443968,3.0,6.876778543319038,0,0
38,Finish,2,0.0,0.0,0.0,0,0
