id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.058411291394322,0,0
2,F,0,9.683954553752743,11.048194309652414,106.99021159570364,0,0
3,EW,0,9.683954553752743,3.0,29.051863661258235,0,3
4,EW,0,11.048194309652414,3.0,33.14458292895724,0,1
5,EW,0,9.683954553752743,3.0,29.051863661258235,0,4
6,EW,0,11.048194309652414,3.0,33.14458292895724,1,0
7,F,1,12.358419041211192,8.762439037892797,108.2898934533466,0,0
8,R,2,12.358419041211192,5.348481456515454,66.09877507376557,0,0
9,R,2,8.762439037892797,7.54342196138817,66.09877507376555,0,0
10,R,2,12.358419041211192,5.348481456515454,66.09877507376557,0,0
11,R,2,8.762439037892797,7.54342196138817,66.09877507376555,0,0
12,EW,1,12.358419041211192,3.0,37.07525712363358,0,3
13,EW,1,8.762439037892797,3.0,26.28731711367839,1,2
14,EW,1,12.358419041211192,3.0,37.07525712363358,0,1
15,EW,1,8.762439037892797,3.0,26.28731711367839,0,1
16,IWB,0,2.964278477562113,3.0,8.89283543268634,0,0
17,IWB,0,1.5432417285143891,3.0,4.629725185543167,1,0
18,IWB,0,2.284647852656911,3.0,6.853943557970733,0,0
19,IWB,0,3.143017258632754,3.0,9.429051775898262,1,0
20,IWB,0,2.8986103008097484,3.0,8.695830902429245,1,0
21,IW,0,1.4241447415548256,3.0,4.272434224664477,1,0
22,IW,0,2.284647852656911,3.0,6.853943557970733,1,0
23,IW,0,3.506854032862539,3.0,10.520562098587618,0,0
24,IW,0,5.476932799014476,3.0,16.430798397043425,0,0
25,IW,0,1.767607202575155,3.0,5.302821607725465,1,0
26,IW,0,4.600982951600485,3.0,13.802948854801452,2,0
27,IW,0,4.104429615716962,3.0,12.313288847150886,1,0
28,IWB,1,2.336791861178712,3.0,7.0103755835361365,1,0
29,IWB,1,4.117309298177935,3.0,12.351927894533803,0,0
30,IWB,1,4.253765067005646,3.0,12.76129520101694,0,0
31,IWB,1,3.617365390536263,3.0,10.852096171608787,1,0
32,IW,1,3.617365390536263,3.0,10.852096171608787,0,0
33,IW,1,4.117309298177935,3.0,12.351927894533803,1,0
34,IW,1,4.253765067005646,3.0,12.76129520101694,0,0
35,IW,1,5.149707508024892,3.0,15.449122524074674,1,0
36,IW,1,2.8093330979396582,3.0,8.427999293818974,1,0
37,IW,1,5.141903926037845,3.0,15.425711778113534,1,0
38,Finish,2,0.0,0.0,0.0,0,0
