id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.058411291394322,0,0
2,F,0,11.285284142963398,9.48050667048682,106.99021159570364,0,0
3,EW,0,11.285284142963398,3.0,33.855852428890195,1,4
4,EW,0,9.48050667048682,3.0,28.44152001146046,0,2
5,EW,0,11.285284142963398,3.0,33.855852428890195,0,2
6,EW,0,9.48050667048682,3.0,28.44152001146046,0,0
7,F,1,10.518769149473878,10.294920623746458,108.2898934533466,0,0
8,R,2,10.518769149473878,6.283888745392957,66.09877507376555,0,0
9,R,2,10.294920623746458,6.420523041362832,66.09877507376555,0,0
10,R,2,10.518769149473878,6.283888745392957,66.09877507376555,0,0
11,R,2,10.294920623746458,6.420523041362832,66.09877507376555,0,0
12,EW,1,10.518769149473878,3.0,31.556307448421634,1,2
13,EW,1,10.294920623746458,3.0,30.884761871239377,0,5
14,EW,1,10.518769149473878,3.0,31.556307448421634,0,0
15,EW,1,10.294920623746458,3.0,30.884761871239377,0,0
16,IWB,0,3.14920395995876,3.0,9.44761187987628,0,0
17,IWB,0,4.282239603128623,3.0,12.84671880938587,0,0
18,IWB,0,1.6223214742996994,3.0,4.866964422899098,0,0
19,IWB,0,6.170100818013159,3.0,18.51030245403948,1,0
20,IW,0,3.863412001011728,3.0,11.590236003035184,2,0
21,IW,0,1.83093655079498,3.0,5.49280965238494,1,0
22,IW,0,2.734991138163413,3.0,8.20497341449024,0,0
23,IW,0,6.170100818013159,3.0,18.51030245403948,0,0
24,IW,0,3.3310463329740343,3.0,9.993138998922102,1,0
25,IW,0,5.508053552651737,3.0,16.52416065795521,2,0
26,IW,0,3.38242907774792,3.0,10.14728723324376,1,0
27,IW,0,4.770233240099417,3.0,14.31069972029825,1,0
28,IWB,1,3.4264800826022266,3.0,10.27944024780668,1,0
29,IWB,1,4.1991452620660565,3.0,12.597435786198169,0,0
30,IWB,1,5.511531770238924,3.0,16.53459531071677,1,0
31,IW,1,3.90037845102429,3.0,11.701135353072868,0,0
32,IW,1,3.4264800826022266,3.0,10.27944024780668,0,0
33,IW,1,2.4868983959867257,3.0,7.460695187960177,0,0
34,IW,1,4.283817836438754,3.0,12.85145350931626,2,0
35,IW,1,3.965694876273778,3.0,11.897084628821334,0,0
36,IW,1,4.394125394292657,3.0,13.18237618287797,1,0
37,IW,1,4.394125394292657,3.0,13.18237618287797,1,0
38,Finish,2,0.0,0.0,0.0,0,0
