id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.515269496903848,0,0
2,F,0,9.68109432360655,11.102638475057816,107.48569031793792,0,0
3,EW,0,9.68109432360655,3.0,29.043282970819646,1,2
4,EW,0,11.102638475057816,3.0,33.30791542517345,0,2
5,EW,0,9.68109432360655,3.0,29.043282970819646,0,4
6,EW,0,11.102638475057816,3.0,33.30791542517345,0,0
7,F,1,11.75796141736161,9.016284683105,106.01312743189702,0,0
8,R,2,11.75796141736161,5.503425613086861,64.70906602199499,0,0
9,R,2,9.016284683105,7.176910256976344,64.70906602199499,0,0
10,R,2,11.75796141736161,5.503425613086861,64.70906602199499,0,0
11,R,2,9.016284683105,7.176910256976344,64.70906602199499,0,0
12,EW,1,11.75796141736161,3.0,35.27388425208483,0,3
13,EW,1,9.016284683105,3.0,27.048854049315004,0,4
14,EW,1,11.75796141736161,3.0,35.27388425208483,1,2
15,EW,1,9.016284683105,3.0,27.048854049315004,0,0
16,IWB,0,5.199168074098453,3.0,15.59750422229536,0,0
17,IWB,0,1.8146728800976148,3.0,5.444018640292844,0,0
18,IWB,0,2.6267997624133845,3.0,7.880399287240154,1,0
19,IWB,0,4.227013373322013,3.0,12.681040119966038,0,0
20,IW,0,2.690398878694871,3.0,8.071196636084613,0,0
21,IW,0,5.905477987691916,3.0,17.716433963075747,3,0
22,IW,0,2.2773903398115314,3.0,6.832171019434594,1,0
23,IW,0,1.6825087402167087,3.0,5.047526220650126,0,0
24,IW,0,1.4074319075444237,3.0,4.222295722633271,0,0
25,IW,0,2.690398878694871,3.0,8.071196636084613,0,0
26,IW,0,3.656517395328323,3.0,10.96955218598497,2,0
27,IW,0,1.4074319075444237,3.0,4.222295722633271,1,0
28,IWB,1,3.265671267673802,3.0,9.797013803021406,0,0
29,IWB,1,3.018187148591987,3.0,9.05456144577596,0,0
30,IWB,1,3.042891354991252,3.0,9.128674064973756,2,0
31,IWB,1,4.083853831750275,3.0,12.251561495250826,0,0
32,IW,1,2.5324945402977157,3.0,7.597483620893145,2,0
33,IW,1,3.6036460813583897,3.0,10.81093824407517,1,0
34,IW,1,3.018187148591987,3.0,9.05456144577596,1,0
35,IW,1,2.791669219268886,3.0,8.375007657806657,0,0
36,IW,1,3.265671267673802,3.0,9.797013803021406,1,0
37,IW,1,4.02866132585202,3.0,12.085983977556058,0,0
38,IW,1,3.393821558043104,3.0,10.18146467412931,0,0
39,IW,1,4.02866132585202,3.0,12.085983977556058,0,0
40,IW,1,4.320564739012855,3.0,12.961694217038565,1,0
41,IW,1,4.083853831750275,3.0,12.251561495250826,0,0
42,Finish,2,0.0,0.0,0.0,0,0
