id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.482692099068929,0,0
2,F,0,9.221479945707674,12.29196958813042,113.35015105019326,0,0
3,EW,0,9.221479945707674,3.0,27.664439837123023,1,3
4,EW,0,12.29196958813042,3.0,36.875908764391255,0,4
5,EW,0,9.221479945707674,3.0,27.664439837123023,0,0
6,EW,0,12.29196958813042,3.0,36.875908764391255,0,0
7,F,1,9.656402144526748,11.214310654483809,108.2898934533466,0,0
8,R,2,9.656402144526748,6.845072738735342,66.09877507376554,0,0
9,R,2,11.214310654483809,5.894145178449942,66.09877507376554,0,0
10,R,2,9.656402144526748,6.845072738735342,66.09877507376554,0,0
11,R,2,11.214310654483809,5.894145178449942,66.09877507376554,0,0
12,EW,1,9.656402144526748,3.0,28.969206433580243,0,4
13,EW,1,11.214310654483809,3.0,33.64293196345142,0,2
14,EW,1,9.656402144526748,3.0,28.969206433580243,1,1
15,EW,1,11.214310654483809,3.0,33.64293196345142,0,0
16,IWB,0,2.650755351553214,3.0,7.952266054659642,1,0
17,IWB,0,3.594413177575451,3.0,10.783239532726354,1,0
18,IWB,0,3.9519210566673806,3.0,11.855763170002142,0,0
19,IWB,0,2.1975045049818065,3.0,6.59251351494542,0,0
20,IWB,0,2.4949628483761948,3.0,7.484888545128584,0,0
21,IW,0,2.9798911127907832,3.0,8.93967333837235,2,0
22,IW,0,3.50555980287598,3.0,10.51667940862794,2,0
23,IW,0,4.835548856940939,3.0,14.506646570822816,0,0
24,IW,0,4.835548856940939,3.0,14.506646570822816,1,0
25,IW,0,7.229103780609999,3.0,21.68731134183,0,0
26,IWB,1,3.921826648356738,3.0,11.765479945070211,0,0
27,IWB,1,2.9520073265404263,3.0,8.856021979621278,2,0
28,IWB,1,2.881586434851031,3.0,8.644759304553094,0,0
29,IWB,1,2.881586434851031,3.0,8.644759304553094,1,0
30,IW,1,4.328035709703105,3.0,12.984107129109317,0,0
31,IW,1,2.9520073265404263,3.0,8.856021979621278,2,0
32,IW,1,3.952085430228974,3.0,11.856256290686922,0,0
33,IW,1,5.437029300036802,3.0,16.311087900110408,1,0
34,IW,1,2.5800402103116737,3.0,7.740120630935021,0,0
35,IW,1,3.952085430228974,3.0,11.856256290686922,0,0
36,Finish,2,0.0,0.0,0.0,0,0
