id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.545631709125626,0,0
2,F,0,9.875376654359162,11.357950598031085,112.16404017716089,0,0
3,EW,0,9.875376654359162,3.0,29.626129963077485,0,5
4,EW,0,11.357950598031085,3.0,34.07385179409325,0,2
5,EW,0,9.875376654359162,3.0,29.626129963077485,0,0
6,EW,0,11.357950598031085,3.0,34.07385179409325,1,0
7,F,1,11.432030225625152,9.259623948062911,105.85630085217774,0,0
8,R,2,11.432030225625152,5.651956808641116,64.61334107031313,0,0
9,R,2,9.259623948062911,6.977965998698041,64.61334107031313,0,0
10,R,2,11.432030225625152,5.651956808641116,64.61334107031313,0,0
11,R,2,9.259623948062911,6.977965998698041,64.61334107031313,0,0
12,EW,1,11.432030225625152,3.0,34.29609067687546,0,7
13,EW,1,9.259623948062911,3.0,27.77887184418874,0,2
14,EW,1,11.432030225625152,3.0,34.29609067687546,1,0
15,EW,1,9.259623948062911,3.0,27.77887184418874,0,0
16,IWB,0,6.125798030245342,3.0,18.377394090736026,0,0
17,IWB,0,4.197532395331549,3.0,12.592597185994643,0,0
18,IWB,0,2.496966995393858,3.0,7.490900986181574,1,0
19,IW,0,2.496966995393858,3.0,7.490900986181574,1,0
20,IW,0,2.0391865970879954,3.0,6.117559791263986,0,0
21,IW,0,4.077680376666838,3.0,12.233041130000515,1,0
22,IW,0,4.197532395331549,3.0,12.592597185994643,0,0
23,IW,0,2.220947140813484,3.0,6.662841422440451,3,0
24,IW,0,4.602846708427012,3.0,13.808540125281034,1,0
25,IW,0,2.0391865970879954,3.0,6.117559791263986,1,0
26,IWB,1,2.313309274034389,3.0,6.939927822103167,0,0
27,IWB,1,2.313309274034389,3.0,6.939927822103167,1,0
28,IWB,1,3.582088123621911,3.0,10.746264370865733,0,0
29,IWB,1,2.8654854717317577,3.0,8.596456415195274,1,0
30,IWB,1,4.115153602193609,3.0,12.345460806580828,1,0
31,IW,1,4.036084464988925,3.0,12.108253394966775,1,0
32,IW,1,3.1488939996269227,3.0,9.446681998880768,0,0
33,IW,1,2.1445262965694627,3.0,6.433578889708388,0,0
34,IW,1,3.758521740021476,3.0,11.275565220064427,0,0
35,IW,1,3.2504817593884776,3.0,9.751445278165432,1,0
36,IW,1,2.796148389023187,3.0,8.38844516706956,1,0
37,IW,1,2.8282760613224665,3.0,8.4848281839674,1,0
38,IW,1,3.758521740021476,3.0,11.275565220064427,1,0
39,IW,1,3.415699702304034,3.0,10.247099106912104,0,0
40,Finish,2,0.0,0.0,0.0,0,0
