id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.105369370262667,0,0
2,F,0,8.035124365845741,10.245756669400857,82.32592906082935,0,0
3,EW,0,8.035124365845741,3.0,24.105373097537225,0,1
4,EW,0,10.245756669400857,3.0,30.73727000820257,0,4
5,EW,0,8.035124365845741,3.0,24.105373097537225,1,2
6,EW,0,10.245756669400857,3.0,30.73727000820257,0,0
7,F,1,9.21976040036497,8.3695013954585,77.16479753664761,0,0
8,R,2,9.21976040036497,5.108637312089641,47.10041198983102,0,0
9,R,2,8.3695013954585,5.627624605617352,47.10041198983101,0,0
10,R,2,9.21976040036497,5.108637312089641,47.10041198983102,0,0
11,R,2,8.3695013954585,5.627624605617352,47.10041198983101,0,0
12,EW,1,9.21976040036497,3.0,27.659281201094917,0,0
13,EW,1,8.3695013954585,3.0,25.108504186375495,0,5
14,EW,1,9.21976040036497,3.0,27.659281201094917,0,2
15,EW,1,8.3695013954585,3.0,25.108504186375495,1,0
16,IWB,0,1.184343067746174,3.0,3.5530292032385224,1,0
17,IWB,0,1.184343067746174,3.0,3.5530292032385224,2,0
18,IWB,0,1.1990391177052504,3.0,3.597117353115751,1,0
19,IWB,0,2.995671558380041,3.0,8.987014675140124,0,0
20,IWB,0,5.414720438273451,3.0,16.244161314820353,1,0
21,IW,0,2.1529935555627544,3.0,6.458980666688263,2,0
22,IW,0,3.2650832507882983,3.0,9.795249752364896,0,0
23,IW,0,1.6380047505052702,3.0,4.914014251515811,0,0
24,IW,0,3.142753655454479,3.0,9.428260966363435,1,0
25,IW,0,2.5796916623708617,3.0,7.739074987112585,0,0
26,IWB,1,4.083817998760972,3.0,12.251453996282915,1,0
27,IWB,1,1.7942211439771796,3.0,5.3826634319315385,1,0
28,IWB,1,3.830265340757001,3.0,11.490796022271002,1,0
29,IWB,1,2.0661757524015627,3.0,6.198527257204688,1,0
30,IW,1,2.186073225448191,3.0,6.5582196763445735,0,0
31,IW,1,2.186073225448191,3.0,6.5582196763445735,0,0
32,IW,1,1.7942211439771796,3.0,5.3826634319315385,0,0
33,IW,1,3.799430178105639,3.0,11.398290534316915,1,0
34,IW,1,4.457740994025055,3.0,13.373222982075166,0,0
35,IW,1,4.457740994025055,3.0,13.373222982075166,1,0
36,Finish,2,0.0,0.0,0.0,0,0
