id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979366,0,0
2,F,0,10.262569528410426,10.0310171247174,102.94401068308794,0,0
3,EW,0,10.262569528410426,3.0,30.78770858523128,0,2
4,EW,0,10.0310171247174,3.0,30.0930513741522,1,0
5,EW,0,10.262569528410426,3.0,30.78770858523128,0,3
6,EW,0,10.0310171247174,3.0,30.0930513741522,0,2
7,F,1,8.897552781041393,11.360965881594428,101.0847935750969,0,0
8,R,2,8.897552781041393,6.934589226018185,61.70087365333779,0,0
9,R,2,11.360965881594428,5.4309531686295776,61.70087365333778,0,0
10,R,2,8.897552781041393,6.934589226018185,61.70087365333779,0,0
11,R,2,11.360965881594428,5.4309531686295776,61.70087365333778,0,0
12,EW,1,8.897552781041393,3.0,26.69265834312418,1,1
13,EW,1,11.360965881594428,3.0,34.08289764478329,0,4
14,EW,1,8.897552781041393,3.0,26.69265834312418,0,2
15,EW,1,11.360965881594428,3.0,34.08289764478329,0,0
16,IWB,0,3.468074799699234,3.0,10.404224399097702,0,0
17,IWB,0,7.082257517845497,3.0,21.24677255353649,0,0
18,IWB,0,7.082257517845497,3.0,21.24677255353649,3,0
19,IW,0,2.809193477463957,3.0,8.42758043239187,1,0
20,IW,0,3.465442196457309,3.0,10.396326589371927,0,0
21,IW,0,1.3762899027799806,3.0,4.128869708339942,1,0
22,IW,0,2.084599276566657,3.0,6.25379782969997,0,0
23,IW,0,4.48337142667703,3.0,13.450114280031087,1,0
24,IW,0,1.5947273998450786,3.0,4.784182199535236,0,0
25,IW,0,2.084599276566657,3.0,6.25379782969997,2,0
26,IWB,1,4.277718295984674,3.0,12.833154887954024,0,0
27,IWB,1,4.670067079056051,3.0,14.010201237168154,0,0
28,IWB,1,3.9979462793415848,3.0,11.993838838024754,0,0
29,IW,1,4.931127645438681,3.0,14.793382936316045,0,0
30,IW,1,4.931127645438681,3.0,14.793382936316045,0,0
31,IW,1,4.277718295984674,3.0,12.833154887954024,2,0
32,IW,1,3.7212505954335535,3.0,11.16375178630066,0,0
33,IW,1,2.8750492817682347,3.0,8.625147845304705,1,0
34,IW,1,3.356366841088499,3.0,10.069100523265496,2,0
35,IW,1,2.458792028354374,3.0,7.3763760850631215,1,0
36,Finish,2,0.0,0.0,0.0,0,0
