id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.528508467585084,0,0
2,F,0,8.930659624880537,12.303006714326584,109.8739653282706,0,0
3,EW,0,8.930659624880537,3.0,26.79197887464161,0,2
4,EW,0,12.303006714326584,3.0,36.90902014297976,1,5
5,EW,0,8.930659624880537,3.0,26.79197887464161,0,0
6,EW,0,12.303006714326584,3.0,36.90902014297976,0,0
7,F,1,8.935399355567686,12.067163580044298,107.82492567665764,0,0
8,R,2,8.935399355567686,7.365643328472899,65.81496465057816,0,0
9,R,2,12.067163580044298,5.45405423685626,65.81496465057816,0,0
10,R,2,8.935399355567686,7.365643328472899,65.81496465057816,0,0
11,R,2,12.067163580044298,5.45405423685626,65.81496465057816,0,0
12,EW,1,8.935399355567686,3.0,26.806198066703057,0,0
13,EW,1,12.067163580044298,3.0,36.2014907401329,0,3
14,EW,1,8.935399355567686,3.0,26.806198066703057,0,2
15,EW,1,12.067163580044298,3.0,36.2014907401329,1,2
16,IWB,0,4.579502069754577,3.0,13.738506209263733,3,0
17,IWB,0,2.639288465571662,3.0,7.917865396714987,0,0
18,IWB,0,2.442402952297193,3.0,7.3272088568915805,0,0
19,IWB,0,4.593344262105936,3.0,13.780032786317808,1,0
20,IW,0,1.7082925036441163,3.0,5.124877510932349,0,0
21,IW,0,2.0608144762303096,3.0,6.182443428690929,1,0
22,IW,0,3.0509728430876524,3.0,9.152918529262957,0,0
23,IW,0,4.593344262105936,3.0,13.780032786317808,0,0
24,IW,0,2.639288465571662,3.0,7.917865396714987,2,0
25,IW,0,1.7082925036441163,3.0,5.124877510932349,0,0
26,IWB,1,2.3773238211874443,3.0,7.1319714635623335,0,0
27,IWB,1,3.429706331213262,3.0,10.289118993639786,2,0
28,IWB,1,3.1245468081223238,3.0,9.37364042436697,0,0
29,IWB,1,1.9343806585136336,3.0,5.8031419755409015,0,0
30,IWB,1,3.9787647796069576,3.0,11.936294338820872,0,0
31,IW,1,3.1245468081223238,3.0,9.37364042436697,2,0
32,IW,1,5.148075411190663,3.0,15.444226233571989,1,0
33,IW,1,3.750927481539573,3.0,11.25278244461872,0,0
34,IW,1,3.429706331213262,3.0,10.289118993639786,1,0
35,IW,1,5.136805622377705,3.0,15.410416867133115,0,0
36,Finish,2,0.0,0.0,0.0,0,0
