id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979371,0,0
2,F,0,9.643356714521632,10.561976842009566,101.85291029801492,0,0
3,EW,0,9.643356714521632,3.0,28.930070143564897,0,2
4,EW,0,10.561976842009566,3.0,31.6859305260287,0,4
5,EW,0,9.643356714521632,3.0,28.930070143564897,1,2
6,EW,0,10.561976842009566,3.0,31.6859305260287,0,0
7,F,1,10.553713463162111,9.578125645341313,101.0847935750969,0,0
8,R,2,10.553713463162111,5.846366197898549,61.70087365333781,0,0
9,R,2,9.578125645341313,6.441852606448985,61.7008736533378,0,0
10,R,2,10.553713463162111,5.846366197898549,61.70087365333781,0,0
11,R,2,9.578125645341313,6.441852606448985,61.7008736533378,0,0
12,EW,1,10.553713463162111,3.0,31.66114038948634,0,4
13,EW,1,9.578125645341313,3.0,28.73437693602394,0,3
14,EW,1,10.553713463162111,3.0,31.66114038948634,1,0
15,EW,1,9.578125645341313,3.0,28.73437693602394,0,0
16,IWB,0,5.090212540083573,3.0,15.270637620250715,2,0
17,IWB,0,2.605150562337971,3.0,7.815451687013913,0,0
18,IWB,0,4.51911757057146,3.0,13.55735271171438,0,0
19,IW,0,4.51911757057146,3.0,13.55735271171438,1,0
20,IW,0,2.725342483188537,3.0,8.176027449565611,1,0
21,IW,0,4.41229438067563,3.0,13.23688314202689,1,0
22,IW,0,5.090212540083573,3.0,15.270637620250715,1,0
23,IW,0,2.653516353376806,3.0,7.960549060130417,1,0
24,IW,0,1.9488321890713616,3.0,5.846496567214085,1,0
25,IW,0,2.653516353376806,3.0,7.960549060130417,1,0
26,IW,0,4.41229438067563,3.0,13.23688314202689,0,0
27,IW,0,2.000641110103804,3.0,6.001923330311412,0,0
28,IWB,1,4.559282468581043,3.0,13.67784740574313,0,0
29,IWB,1,3.826849307573135,3.0,11.480547922719406,1,0
30,IWB,1,2.684925712556267,3.0,8.0547771376688,1,0
31,IWB,1,4.592602017118131,3.0,13.777806051354393,1,0
32,IW,1,3.7954300102763137,3.0,11.386290030828942,1,0
33,IW,1,3.7954300102763137,3.0,11.386290030828942,1,0
34,IW,1,3.017844095251855,3.0,9.053532285755566,1,0
35,IW,1,3.018890846529243,3.0,9.05667253958773,0,0
36,IW,1,4.498351571135492,3.0,13.495054713406477,0,0
37,IW,1,3.017844095251855,3.0,9.053532285755566,0,0
38,Finish,2,0.0,0.0,0.0,0,0
