id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.482692099068997,0,0
2,F,0,8.904706890649452,12.006663134239576,106.91581594516988,0,0
3,EW,0,8.904706890649452,3.0,26.71412067194836,0,3
4,EW,0,12.006663134239576,3.0,36.01998940271873,1,2
5,EW,0,8.904706890649452,3.0,26.71412067194836,0,2
6,EW,0,12.006663134239576,3.0,36.01998940271873,0,0
7,F,1,11.437908182626996,9.467630944776054,108.2898934533466,0,0
8,R,2,11.437908182626996,5.778921636577111,66.09877507376554,0,0
9,R,2,9.467630944776054,6.981553828968883,66.09877507376554,0,0
10,R,2,11.437908182626996,5.778921636577111,66.09877507376554,0,0
11,R,2,9.467630944776054,6.981553828968883,66.09877507376554,0,0
12,EW,1,11.437908182626996,3.0,34.31372454788099,0,4
13,EW,1,9.467630944776054,3.0,28.402892834328163,1,3
14,EW,1,11.437908182626996,3.0,34.31372454788099,0,0
15,EW,1,9.467630944776054,3.0,28.402892834328163,0,0
16,IWB,0,4.639764889065938,3.0,13.919294667197814,0,0
17,IWB,0,1.8708042459063212,3.0,5.612412737718964,1,0
18,IWB,0,1.3418796523423069,3.0,4.025638957026921,1,0
19,IWB,0,1.8708042459063212,3.0,5.612412737718964,1,0
20,IWB,0,2.3181681184546923,3.0,6.954504355364077,0,0
21,IWB,0,2.694467432931776,3.0,8.083402298795328,1,0
22,IW,0,2.9637794389005565,3.0,8.89133831670167,0,0
23,IW,0,1.3418796523423069,3.0,4.025638957026921,1,0
24,IW,0,2.3181681184546923,3.0,6.954504355364077,0,0
25,IW,0,2.9637794389005565,3.0,8.89133831670167,2,0
26,IWB,1,4.281738858835513,3.0,12.845216576506536,2,0
27,IWB,1,2.7936871183194856,3.0,8.381061354958456,0,0
28,IWB,1,3.067624724779352,3.0,9.202874174338056,0,0
29,IWB,1,4.3282092690209,3.0,12.9846278070627,1,0
30,IW,1,2.521561716521656,3.0,7.564685149564967,1,0
31,IW,1,4.585367123928436,3.0,13.75610137178531,0,0
32,IW,1,3.9229952335909415,3.0,11.768985700772824,0,0
33,IW,1,4.71299881326179,3.0,14.13899643978537,1,0
34,IW,1,4.926537759946226,3.0,14.779613279838678,1,0
35,IW,1,2.7729807362116645,3.0,8.318942208634994,0,0
36,Finish,2,0.0,0.0,0.0,0,0
