id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.632946509187638,0,0
2,F,0,10.053558997661025,8.280259039759594,83.24607277213909,0,0
3,EW,0,10.053558997661025,3.0,30.160676992983078,1,3
4,EW,0,8.280259039759594,3.0,24.840777119278783,0,1
5,EW,0,10.053558997661025,3.0,30.160676992983078,0,6
6,EW,0,8.280259039759594,3.0,24.840777119278783,0,1
7,F,1,7.597517925149389,10.051054289627029,76.36306513209101,0,0
8,R,2,7.597517925149389,6.135035833519252,46.61104471659634,0,0
9,R,2,10.051054289627029,4.637428410341018,46.61104471659634,0,0
10,R,2,7.597517925149389,6.135035833519252,46.61104471659634,0,0
11,R,2,10.051054289627029,4.637428410341018,46.61104471659634,0,0
12,EW,1,7.597517925149389,3.0,22.79255377544817,0,1
13,EW,1,10.051054289627029,3.0,30.15316286888109,0,2
14,EW,1,7.597517925149389,3.0,22.79255377544817,1,2
15,EW,1,10.051054289627029,3.0,30.15316286888109,0,3
16,IWB,0,1.5182259985796425,3.0,4.554677995738928,0,0
17,IWB,0,3.6929467737683273,3.0,11.078840321304982,2,0
18,IWB,0,2.507233487407128,3.0,7.521700462221384,0,0
19,IWB,0,1.859080315375904,3.0,5.577240946127711,1,0
20,IWB,0,1.4507814792696332,3.0,4.3523444378089,1,0
21,IW,0,4.436784768951453,3.0,13.31035430685436,2,0
22,IW,0,3.1155245925682524,3.0,9.346573777704757,0,0
23,IW,0,0.881084477134408,3.0,2.643253431403224,0,0
24,IW,0,2.538487613320643,3.0,7.615462839961929,0,0
25,IW,0,3.6456236279764793,3.0,10.936870883929435,1,0
26,IW,0,3.6929467737683273,3.0,11.078840321304982,1,0
27,IW,0,1.859080315375904,3.0,5.577240946127711,0,0
28,IW,0,2.287105092116636,3.0,6.861315276349908,0,0
29,IW,0,2.492063667647873,3.0,7.476191002943619,0,0
30,IW,0,1.9395977943107336,3.0,5.818793382932202,0,0
31,IW,0,1.9395977943107336,3.0,5.818793382932202,2,0
32,IW,0,5.758833320427181,3.0,17.276499961281544,0,0
33,IW,0,1.1517846842785835,3.0,3.455354052835751,2,0
34,IWB,1,3.084271235258376,3.0,9.252813705775129,1,0
35,IWB,1,3.5811109493980537,3.0,10.74333284819416,0,0
36,IWB,1,2.163298639981766,3.0,6.4898959199452975,1,0
37,IWB,1,3.570237658410053,3.0,10.71071297523016,0,0
38,IW,1,3.084271235258376,3.0,9.252813705775129,0,0
39,IW,1,2.163298639981766,3.0,6.4898959199452975,0,0
40,IW,1,3.1307007956140565,3.0,9.392102386842168,2,0
41,IW,1,3.1307007956140565,3.0,9.392102386842168,2,0
42,IW,1,3.540949218657035,3.0,10.622847655971103,0,0
43,IW,1,4.260777253895906,3.0,12.782331761687718,0,0
44,IW,1,3.8956140182900896,3.0,11.686842054870269,1,0
45,IW,1,2.778245782547672,3.0,8.334737347643017,0,0
46,Finish,2,0.0,0.0,0.0,0,0
