id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.452432210979371,0,0
2,F,0,8.596476445316252,11.824997924873012,101.65331612708444,0,0
3,EW,0,8.596476445316252,3.0,25.78942933594876,0,4
4,EW,0,11.824997924873012,3.0,35.47499377461904,0,4
5,EW,0,8.596476445316252,3.0,25.78942933594876,1,0
6,EW,0,11.824997924873012,3.0,35.47499377461904,0,0
7,F,1,9.36060522568558,10.798959163208735,101.0847935750969,0,0
8,R,2,9.36060522568558,6.591547465758952,61.70087365333779,0,0
9,R,2,10.798959163208735,5.713594497472325,61.70087365333779,0,0
10,R,2,9.36060522568558,6.591547465758952,61.70087365333779,0,0
11,R,2,10.798959163208735,5.713594497472325,61.70087365333779,0,0
12,EW,1,9.36060522568558,3.0,28.08181567705674,0,2
13,EW,1,10.798959163208735,3.0,32.39687748962621,0,3
14,EW,1,9.36060522568558,3.0,28.08181567705674,1,2
15,EW,1,10.798959163208735,3.0,32.39687748962621,0,0
16,IWB,0,3.99438567773638,3.0,11.98315703320914,0,0
17,IWB,0,3.5767450887283334,3.0,10.730235266185,0,0
18,IWB,0,4.599267785951392,3.0,13.797803357854177,2,0
19,IW,0,2.6666455515651597,3.0,7.999936654695478,0,0
20,IW,0,2.12941683039095,3.0,6.388250491172851,1,0
21,IW,0,3.653463843724694,3.0,10.960391531174082,0,0
22,IW,0,2.6994154285435745,3.0,8.098246285630724,1,0
23,IW,0,2.5605283724456767,3.0,7.68158511733703,1,0
24,IW,0,3.626019380434815,3.0,10.878058141304445,2,0
25,IW,0,2.5605283724456767,3.0,7.68158511733703,0,0
26,IW,0,3.99438567773638,3.0,11.98315703320914,2,0
27,IW,0,1.4536835190465307,3.0,4.361050557139592,0,0
28,IWB,1,4.668260305400212,3.0,14.004780916200636,2,0
29,IWB,1,3.6025106016047137,3.0,10.807531804814142,0,0
30,IWB,1,3.0071913600816678,3.0,9.021574080245005,1,0
31,IW,1,3.984220086486874,3.0,11.952660259460622,0,0
32,IW,1,4.325281177524503,3.0,12.97584353257351,0,0
33,IW,1,4.668260305400212,3.0,14.004780916200636,0,0
34,IW,1,3.164709522725133,3.0,9.4941285681754,0,0
35,IW,1,4.35098186326521,3.0,13.05294558979563,0,0
36,IW,1,3.0071913600816678,3.0,9.021574080245005,1,0
37,IW,1,4.379197579244266,3.0,13.1375927377328,2,0
38,Finish,2,0.0,0.0,0.0,0,0
