id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.058411291394382,0,0
2,F,0,11.743392726233004,9.688926630045104,113.78087051227696,0,0
3,EW,0,11.743392726233004,3.0,35.23017817869901,1,1
4,EW,0,9.688926630045104,3.0,29.066779890135315,0,2
5,EW,0,11.743392726233004,3.0,35.23017817869901,0,4
6,EW,0,9.688926630045104,3.0,29.066779890135315,0,0
7,F,1,10.754348804550508,10.069404984105192,108.2898934533466,0,0
8,R,2,10.754348804550508,6.146236864271786,66.09877507376554,0,0
9,R,2,10.069404984105192,6.564317869636201,66.09877507376554,0,0
10,R,2,10.754348804550508,6.146236864271786,66.09877507376554,0,0
11,R,2,10.069404984105192,6.564317869636201,66.09877507376554,0,0
12,EW,1,10.754348804550508,3.0,32.26304641365152,1,3
13,EW,1,10.069404984105192,3.0,30.20821495231558,0,4
14,EW,1,10.754348804550508,3.0,32.26304641365152,0,0
15,EW,1,10.069404984105192,3.0,30.20821495231558,0,0
16,IWB,0,3.5344128848852083,3.0,10.603238654655623,1,0
17,IWB,0,2.262614959552292,3.0,6.787844878656876,1,0
18,IWB,0,4.192885674771525,3.0,12.578657024314577,0,0
19,IWB,0,2.1188156174989023,3.0,6.356446852496707,0,0
20,IW,0,2.816233516679828,3.0,8.448700550039483,1,0
21,IW,0,3.664684086815708,3.0,10.994052260447123,1,0
22,IW,0,7.303060369998777,3.0,21.90918110999633,1,0
23,IW,0,2.1188156174989023,3.0,6.356446852496707,1,0
24,IW,0,5.392718136096292,3.0,16.178154408288876,1,0
25,IW,0,2.2356483015542774,3.0,6.706944904662832,1,0
26,IWB,1,4.138468273408868,3.0,12.415404820226602,0,0
27,IWB,1,4.6734865608589615,3.0,14.020459682576885,0,0
28,IWB,1,3.746970018903193,3.0,11.240910056709575,1,0
29,IW,1,4.942687524275543,3.0,14.82806257282663,2,0
30,IW,1,1.9559865752257837,3.0,5.86795972567735,0,0
31,IW,1,2.951382850335652,3.0,8.854148551006956,0,0
32,IW,1,2.951382850335652,3.0,8.854148551006956,1,0
33,IW,1,4.6734865608589615,3.0,14.020459682576885,1,0
34,IW,1,4.942687524275543,3.0,14.82806257282663,0,0
35,IW,1,2.621580175369897,3.0,7.864740526109691,1,0
36,Finish,2,0.0,0.0,0.0,0,0
