id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.045554737481964,0,0
2,F,0,8.900591907095029,12.144019073464086,108.08895788488212,0,0
3,EW,0,8.900591907095029,3.0,26.701775721285088,0,1
4,EW,0,12.144019073464086,3.0,36.43205722039226,0,3
5,EW,0,8.900591907095029,3.0,26.701775721285088,1,3
6,EW,0,12.144019073464086,3.0,36.43205722039226,0,0
7,F,1,8.839230209374318,11.97573751839989,105.85630085217774,0,0
8,R,2,8.839230209374318,7.309838022069884,64.61334107031313,0,0
9,R,2,11.97573751839989,5.395353811908386,64.61334107031313,0,0
10,R,2,8.839230209374318,7.309838022069884,64.61334107031313,0,0
11,R,2,11.97573751839989,5.395353811908386,64.61334107031313,0,0
12,EW,1,8.839230209374318,3.0,26.517690628122956,0,4
13,EW,1,11.97573751839989,3.0,35.927212555199674,0,3
14,EW,1,8.839230209374318,3.0,26.517690628122956,0,2
15,EW,1,11.97573751839989,3.0,35.927212555199674,1,0
16,IWB,0,3.57558167287424,3.0,10.72674501862272,0,0
17,IWB,0,2.1651578575468293,3.0,6.495473572640488,0,0
18,IWB,0,4.132094004383588,3.0,12.396282013150763,2,0
19,IWB,0,1.929832186552458,3.0,5.789496559657374,2,0
20,IWB,0,4.956075073829761,3.0,14.868225221489284,1,0
21,IW,0,4.298145905907671,3.0,12.894437717723015,0,0
22,IW,0,4.331264333937551,3.0,12.993793001812657,0,0
23,IW,0,4.956075073829761,3.0,14.868225221489284,1,0
24,IW,0,3.03089027586916,3.0,9.09267082760748,1,0
25,IW,0,2.7131826812537763,3.0,8.139548043761328,1,0
26,IWB,1,3.8197984056040175,3.0,11.459395216812055,0,0
27,IWB,1,4.442119963564429,3.0,13.326359890693286,1,0
28,IWB,1,1.973743197708431,3.0,5.921229593125293,2,0
29,IWB,1,3.088394331995316,3.0,9.265182995985947,0,0
30,IW,1,4.442119963564429,3.0,13.326359890693286,0,0
31,IW,1,2.705351677802946,3.0,8.116055033408838,0,0
32,IW,1,2.574231423253455,3.0,7.722694269760366,0,0
33,IW,1,4.22589300446397,3.0,12.67767901339191,2,0
34,IW,1,3.947975918611248,3.0,11.843927755833745,0,0
35,IW,1,4.419749441046776,3.0,13.259248323140326,0,0
36,IW,1,3.088394331995316,3.0,9.265182995985947,2,0
37,IW,1,2.2437502508945006,3.0,6.731250752683502,0,0
38,IW,1,3.051672784639045,3.0,9.155018353917136,1,0
39,IW,1,2.705351677802946,3.0,8.116055033408838,0,0
40,Finish,2,0.0,0.0,0.0,0,0
