id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,4.497710933691709,0,0
2,F,0,7.837744768202247,11.18459985764635,87.66203901870328,0,0
3,EW,0,7.837744768202247,3.0,23.51323430460674,0,5
4,EW,0,11.18459985764635,3.0,33.553799572939056,0,5
5,EW,0,7.837744768202247,3.0,23.51323430460674,0,0
6,EW,0,11.18459985764635,3.0,33.553799572939056,1,0
7,F,1,8.53987917754987,10.202767845422608,87.1304046764999,0,0
8,R,2,8.53987917754987,6.227639860362196,53.1832919687867,0,0
9,R,2,10.202767845422608,5.212633745522982,53.1832919687867,0,0
10,R,2,8.53987917754987,6.227639860362196,53.1832919687867,0,0
11,R,2,10.202767845422608,5.212633745522982,53.1832919687867,0,0
12,EW,1,8.53987917754987,3.0,25.61963753264961,0,5
13,EW,1,10.202767845422608,3.0,30.608303536267822,0,2
14,EW,1,8.53987917754987,3.0,25.61963753264961,1,1
15,EW,1,10.202767845422608,3.0,30.608303536267822,0,0
16,IWB,0,1.850529358708143,3.0,5.551588076124429,1,0
17,IWB,0,1.850529358708143,3.0,5.551588076124429,1,0
18,IWB,0,3.7729479862633175,3.0,11.318843958789952,1,0
19,IWB,0,1.2904442030810148,3.0,3.871332609243044,1,0
20,IWB,0,2.77804009517971,3.0,8.33412028553913,1,0
21,IW,0,5.299273401037098,3.0,15.897820203111294,1,0
22,IW,0,2.2129841248750237,3.0,6.63895237462507,0,0
23,IW,0,2.33158470470758,3.0,6.994754114122739,2,0
24,IW,0,2.1358028217164864,3.0,6.407408465149459,1,0
25,IW,0,3.3389014265044907,3.0,10.016704279513473,0,0
26,IW,0,3.7729479862633175,3.0,11.318843958789952,0,0
27,IW,0,5.299273401037098,3.0,15.897820203111294,0,0
28,IW,0,1.1339694325743634,3.0,3.4019082977230903,0,0
29,IW,0,1.9106251760878408,3.0,5.731875528263522,0,0
30,IW,0,6.49661620595447,3.0,19.48984861786341,1,0
31,IW,0,1.756566268309865,3.0,5.269698804929595,0,0
32,IWB,1,3.3990665943003218,3.0,10.197199782900965,0,0
33,IWB,1,3.4092216223689977,3.0,10.227664867106991,0,0
34,IWB,1,4.010922683248389,3.0,12.032768049745169,1,0
35,IW,1,2.034217945788396,3.0,6.102653837365188,1,0
36,IW,1,3.329594821607075,3.0,9.988784464821226,1,0
37,IW,1,2.085613520046292,3.0,6.256840560138876,0,0
38,IW,1,3.435039350121293,3.0,10.30511805036388,0,0
39,IW,1,2.4007681725835943,3.0,7.202304517750783,0,0
40,IW,1,3.278917638484315,3.0,9.836752915452944,0,0
41,IW,1,4.49890884917902,3.0,13.496726547537058,1,0
42,IW,1,4.49890884917902,3.0,13.496726547537058,0,0
43,IW,1,3.329594821607075,3.0,9.988784464821226,3,0
44,Finish,2,0.0,0.0,0.0,0,0
