id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.515269496903836,0,0
2,F,0,10.155961742430742,11.220094554837122,113.9508510453813,0,0
3,EW,0,10.155961742430742,3.0,30.46788522729223,1,3
4,EW,0,11.220094554837122,3.0,33.66028366451137,0,5
5,EW,0,10.155961742430742,3.0,30.46788522729223,0,0
6,EW,0,11.220094554837122,3.0,33.66028366451137,0,0
7,F,1,9.620200932298651,11.001481347118787,105.8364611122184,0,0
8,R,2,9.620200932298651,6.715164433647884,64.60123114511812,0,0
9,R,2,11.001481347118787,5.872048418464733,64.60123114511813,0,0
10,R,2,9.620200932298651,6.715164433647884,64.60123114511812,0,0
11,R,2,11.001481347118787,5.872048418464733,64.60123114511813,0,0
12,EW,1,9.620200932298651,3.0,28.86060279689596,0,2
13,EW,1,11.001481347118787,3.0,33.004444041356365,1,2
14,EW,1,9.620200932298651,3.0,28.86060279689596,0,2
15,EW,1,11.001481347118787,3.0,33.004444041356365,0,3
16,IWB,0,2.2014402521655243,3.0,6.604320756496573,0,0
17,IWB,0,2.032485761332948,3.0,6.097457283998844,0,0
18,IWB,0,2.4625824422173466,3.0,7.38774732665204,1,0
19,IWB,0,2.505300560157627,3.0,7.515901680472881,0,0
20,IWB,0,1.5834279167619252,3.0,4.750283750285775,1,0
21,IWB,0,5.695457988861203,3.0,17.086373966583608,0,0
22,IW,0,3.829892023340345,3.0,11.489676070021034,2,0
23,IW,0,2.4292581239038458,3.0,7.287774371711537,1,0
24,IW,0,2.542370470841557,3.0,7.627111412524671,1,0
25,IW,0,3.066571108415991,3.0,9.199713325247972,1,0
26,IW,0,2.4292581239038458,3.0,7.287774371711537,1,0
27,IW,0,4.807147781295148,3.0,14.421443343885445,0,0
28,IWB,1,3.1096910313148065,3.0,9.32907309394442,0,0
29,IWB,1,3.913527319540722,3.0,11.740581958622164,0,0
30,IWB,1,2.9369746350127075,3.0,8.810923905038123,0,0
31,IWB,1,3.9070378630449953,3.0,11.721113589134989,0,0
32,IW,1,4.390334928926427,3.0,13.17100478677928,1,0
33,IW,1,2.879444264517361,3.0,8.638332793552083,1,0
34,IW,1,3.843361979538708,3.0,11.530085938616123,1,0
35,IW,1,3.843361979538708,3.0,11.530085938616123,1,0
36,IW,1,2.06618949664367,3.0,6.198568489931009,0,0
37,IW,1,2.06618949664367,3.0,6.198568489931009,3,0
38,IW,1,2.424039538007789,3.0,7.272118614023367,1,0
39,IW,1,3.490853003097766,3.0,10.4725590092933,0,0
40,IW,1,2.9369746350127075,3.0,8.810923905038123,0,0
41,IW,1,2.424039538007789,3.0,7.272118614023367,0,0
42,Finish,2,0.0,0.0,0.0,0,0
