id,type,storey,length,width,area,doors,windows
0,Start,0,0.0,0.0,0.0,0,0
1,S,0,-1.0,-1.0,5.132072017139546,0,0
2,F,0,7.740299863434831,10.591830511119175,81.98394425874065,0,0
3,EW,0,7.740299863434831,3.0,23.22089959030449,0,4
4,EW,0,10.591830511119175,3.0,31.77549153335753,1,2
5,EW,0,7.740299863434831,3.0,23.22089959030449,0,0
6,EW,0,10.591830511119175,3.0,31.77549153335753,0,0
7,F,1,7.470453650438431,10.329332212926442,77.16479753664761,0,0
8,R,2,7.470453650438431,6.3048931422078685,47.100411989831,0,0
9,R,2,10.329332212926442,4.559869991487747,47.100411989831,0,0
10,R,2,7.470453650438431,6.3048931422078685,47.100411989831,0,0
11,R,2,10.329332212926442,4.559869991487747,47.100411989831,0,0
12,EW,1,7.470453650438431,3.0,22.41136095131529,0,2
13,EW,1,10.329332212926442,3.0,30.987996638779325,0,3
14,EW,1,7.470453650438431,3.0,22.41136095131529,1,2
15,EW,1,10.329332212926442,3.0,30.987996638779325,0,0
16,IWB,0,3.2918005771727863,3.0,9.87540173151836,1,0
17,IWB,0,1.5171770524124784,3.0,4.551531157237435,1,0
18,IWB,0,1.953135387258526,3.0,5.859406161775578,1,0
19,IWB,0,2.1094032304465093,3.0,6.328209691339528,2,0
20,IWB,0,2.1094032304465093,3.0,6.328209691339528,0,0
21,IW,0,2.6276068984357823,3.0,7.882820695307346,0,0
22,IW,0,3.136637153200256,3.0,9.409911459600767,1,0
23,IW,0,7.136913864175825,3.0,21.41074159252748,1,0
24,IWB,1,4.227410633088192,3.0,12.682231899264576,1,0
25,IWB,1,1.768601314540445,3.0,5.305803943621335,1,0
26,IWB,1,3.165689340335891,3.0,9.497068021007673,0,0
27,IWB,1,3.372335801655695,3.0,10.117007404967085,1,0
28,IW,1,3.453442984163222,3.0,10.360328952489668,1,0
29,IW,1,2.410790586704495,3.0,7.232371760113486,0,0
30,IW,1,2.2177405224878,3.0,6.653221567463399,2,0
31,IW,1,4.315354870259159,3.0,12.946064610777476,0,0
32,IW,1,3.165689340335891,3.0,9.497068021007673,0,0
33,IW,1,3.046094439986074,3.0,9.13828331995822,0,0
34,Finish,2,0.0,0.0,0.0,0,0
